sce,species,iter,ts,n,bins
sce_37,PLCI,5,0,1949,12.397235954408425
sce_37,PLCI,5,0,2004,12.416994877504797
sce_37,PLCI,5,0,2110,12.436753800601167
sce_37,PLCI,5,0,2064,12.45651272369754
sce_37,PLCI,5,0,2163,12.476271646793911
sce_37,PLCI,5,0,2349,12.496030569890284
sce_37,PLCI,5,0,2444,12.515789492986654
sce_37,PLCI,5,0,2382,12.535548416083026
sce_37,PLCI,5,0,2360,12.555307339179398
sce_37,PLCI,5,0,2361,12.575066262275769
sce_37,PLCI,5,0,2445,12.594825185372141
sce_37,PLCI,5,0,2533,12.614584108468513
sce_37,PLCI,5,0,2564,12.634343031564885
sce_37,PLCI,5,0,2627,12.654101954661256
sce_37,PLCI,5,0,2688,12.673860877757628
sce_37,PLCI,5,0,2790,12.693619800854
sce_37,PLCI,5,0,2868,12.71337872395037
sce_37,PLCI,5,0,2907,12.733137647046743
sce_37,PLCI,5,0,2893,12.752896570143115
sce_37,PLCI,5,0,3059,12.772655493239487
sce_37,PLCI,5,0,3028,12.792414416335857
sce_37,PLCI,5,0,3177,12.81217333943223
sce_37,PLCI,5,0,3157,12.831932262528602
sce_37,PLCI,5,0,3067,12.851691185624972
sce_37,PLCI,5,0,3198,12.871450108721344
sce_37,PLCI,5,0,3182,12.891209031817716
sce_37,PLCI,5,0,3182,12.910967954914089
sce_37,PLCI,5,0,3317,12.930726878010459
sce_37,PLCI,5,0,3423,12.950485801106831
sce_37,PLCI,5,0,3465,12.970244724203203
sce_37,PLCI,5,0,3378,12.990003647299574
sce_37,PLCI,5,0,3369,13.009762570395946
sce_37,PLCI,5,0,3397,13.029521493492318
sce_37,PLCI,5,0,3439,13.04928041658869
sce_37,PLCI,5,0,3447,13.06903933968506
sce_37,PLCI,5,0,3529,13.088798262781433
sce_37,PLCI,5,0,3560,13.108557185877805
sce_37,PLCI,5,0,3588,13.128316108974175
sce_37,PLCI,5,0,3527,13.148075032070548
sce_37,PLCI,5,0,3589,13.16783395516692
sce_37,PLCI,5,0,3695,13.187592878263292
sce_37,PLCI,5,0,3759,13.207351801359662
sce_37,PLCI,5,0,3795,13.227110724456034
sce_37,PLCI,5,0,3957,13.246869647552407
sce_37,PLCI,5,0,3876,13.266628570648777
sce_37,PLCI,5,0,3904,13.28638749374515
sce_37,PLCI,5,0,3973,13.306146416841521
sce_37,PLCI,5,0,4031,13.325905339937894
sce_37,PLCI,5,0,4025,13.345664263034264
sce_37,PLCI,5,0,3995,13.365423186130636
sce_37,PLCI,5,0,3905,13.385182109227008
sce_37,PLCI,5,0,4047,13.40494103232338
sce_37,PLCI,5,0,4151,13.42469995541975
sce_37,PLCI,5,0,4154,13.444458878516123
sce_37,PLCI,5,0,4171,13.464217801612495
sce_37,PLCI,5,0,4128,13.483976724708866
sce_37,PLCI,5,0,4408,13.503735647805238
sce_37,PLCI,5,0,4174,13.52349457090161
sce_37,PLCI,5,0,4253,13.543253493997982
sce_37,PLCI,5,0,4184,13.563012417094352
sce_37,PLCI,5,0,4400,13.582771340190725
sce_37,PLCI,5,0,4478,13.602530263287097
sce_37,PLCI,5,0,4587,13.622289186383467
sce_37,PLCI,5,0,4513,13.64204810947984
sce_37,PLCI,5,0,4771,13.661807032576212
sce_37,PLCI,5,0,4522,13.681565955672584
sce_37,PLCI,5,0,4585,13.701324878768954
sce_37,PLCI,5,0,4564,13.721083801865326
sce_37,PLCI,5,0,4372,13.740842724961698
sce_37,PLCI,5,0,4253,13.760601648058069
sce_37,PLCI,5,0,4088,13.780360571154441
sce_37,PLCI,5,0,4106,13.800119494250813
sce_37,PLCI,5,0,4061,13.819878417347185
sce_37,PLCI,5,0,3993,13.839637340443556
sce_37,PLCI,5,0,4041,13.859396263539928
sce_37,PLCI,5,0,4013,13.8791551866363
sce_37,PLCI,5,0,3912,13.89891410973267
sce_37,PLCI,5,0,3817,13.918673032829043
sce_37,PLCI,5,0,3869,13.938431955925415
sce_37,PLCI,5,0,3855,13.958190879021787
sce_37,PLCI,5,0,3905,13.977949802118157
sce_37,PLCI,5,0,4082,13.99770872521453
sce_37,PLCI,5,0,3833,14.017467648310902
sce_37,PLCI,5,0,3753,14.037226571407272
sce_37,PLCI,5,0,3506,14.056985494503644
sce_37,PLCI,5,0,3366,14.076744417600016
sce_37,PLCI,5,0,3180,14.096503340696389
sce_37,PLCI,5,0,3231,14.116262263792759
sce_37,PLCI,5,0,3118,14.136021186889131
sce_37,PLCI,5,0,3014,14.155780109985503
sce_37,PLCI,5,0,2677,14.175539033081874
sce_37,PLCI,5,0,2657,14.195297956178246
sce_37,PLCI,5,0,2483,14.215056879274618
sce_37,PLCI,5,0,2484,14.23481580237099
sce_37,PLCI,5,0,2423,14.25457472546736
sce_37,PLCI,5,0,2330,14.274333648563733
sce_37,PLCI,5,0,2238,14.294092571660105
sce_37,PLCI,5,0,2154,14.313851494756475
sce_37,PLCI,5,0,2038,14.333610417852848
sce_37,PLCI,5,0,1976,14.35336934094922
sce_37,PLCI,5,0,1975,14.373128264045592
sce_37,PLCI,5,0,1948,14.392887187141962
sce_37,PLCI,5,0,1746,14.412646110238335
sce_37,PLCI,5,0,1828,14.432405033334707
sce_37,PLCI,5,0,1703,14.452163956431077
sce_37,PLCI,5,0,1573,14.47192287952745
sce_37,PLCI,5,0,1610,14.491681802623821
sce_37,PLCI,5,0,1508,14.511440725720194
sce_37,PLCI,5,0,1467,14.531199648816564
sce_37,PLCI,5,0,1386,14.550958571912936
sce_37,PLCI,5,0,1332,14.570717495009308
sce_37,PLCI,5,0,1298,14.59047641810568
sce_37,PLCI,5,0,1233,14.610235341202051
sce_37,PLCI,5,0,1230,14.629994264298423
sce_37,PLCI,5,0,1134,14.649753187394795
sce_37,PLCI,5,0,1182,14.669512110491166
sce_37,PLCI,5,0,1069,14.689271033587538
sce_37,PLCI,5,0,1123,14.70902995668391
sce_37,PLCI,5,0,1041,14.728788879780282
sce_37,PLCI,5,0,959,14.748547802876653
sce_37,PLCI,5,0,919,14.768306725973025
sce_37,PLCI,5,0,900,14.788065649069397
sce_37,PLCI,5,0,931,14.807824572165767
sce_37,PLCI,5,0,891,14.82758349526214
sce_37,PLCI,5,0,850,14.847342418358512
sce_37,PLCI,5,0,816,14.867101341454884
sce_37,PLCI,5,0,785,14.886860264551254
sce_37,PLCI,5,0,729,14.906619187647626
sce_37,PLCI,5,0,728,14.926378110743999
sce_37,PLCI,5,0,730,14.946137033840369
sce_37,PLCI,5,0,707,14.965895956936741
sce_37,PLCI,5,0,638,14.985654880033113
sce_37,PLCI,5,0,674,15.005413803129485
sce_37,PLCI,5,0,576,15.025172726225856
sce_37,PLCI,5,0,562,15.044931649322228
sce_37,PLCI,5,0,517,15.0646905724186
sce_37,PLCI,5,0,534,15.08444949551497
sce_37,PLCI,5,0,513,15.104208418611343
sce_37,PLCI,5,0,477,15.123967341707715
sce_37,PLCI,5,0,470,15.143726264804087
sce_37,PLCI,5,0,448,15.163485187900458
sce_37,PLCI,5,0,449,15.18324411099683
sce_37,PLCI,5,0,444,15.203003034093202
sce_37,PLCI,5,0,434,15.222761957189572
sce_37,PLCI,5,0,395,15.242520880285944
sce_37,PLCI,5,0,416,15.262279803382317
sce_37,PLCI,5,0,353,15.282038726478689
sce_37,PLCI,5,0,386,15.30179764957506
sce_37,PLCI,5,0,342,15.321556572671431
sce_37,PLCI,5,0,308,15.341315495767804
sce_37,PLCI,5,0,326,15.361074418864174
sce_37,PLCI,5,0,306,15.380833341960546
sce_37,PLCI,5,0,295,15.400592265056918
sce_37,PLCI,5,0,293,15.42035118815329
sce_37,PLCI,5,0,246,15.44011011124966
sce_37,PLCI,5,0,270,15.459869034346033
sce_37,PLCI,5,0,235,15.479627957442405
sce_37,PLCI,5,0,273,15.499386880538776
sce_37,PLCI,5,0,258,15.519145803635148
sce_37,PLCI,5,0,204,15.53890472673152
sce_37,PLCI,5,0,176,15.558663649827892
sce_37,PLCI,5,0,194,15.578422572924262
sce_37,PLCI,5,0,216,15.598181496020635
sce_37,PLCI,5,0,198,15.617940419117007
sce_37,PLCI,5,0,158,15.637699342213377
sce_37,PLCI,5,0,163,15.65745826530975
sce_37,PLCI,5,0,188,15.677217188406122
sce_37,PLCI,5,0,181,15.696976111502494
sce_37,PLCI,5,0,170,15.716735034598864
sce_37,PLCI,5,0,154,15.736493957695236
sce_37,PLCI,5,0,164,15.756252880791608
sce_37,PLCI,5,0,146,15.77601180388798
sce_37,PLCI,5,0,135,15.795770726984351
sce_37,PLCI,5,0,135,15.815529650080723
sce_37,PLCI,5,0,145,15.835288573177095
sce_37,PLCI,5,0,135,15.855047496273466
sce_37,PLCI,5,0,112,15.874806419369838
sce_37,PLCI,5,0,122,15.89456534246621
sce_37,PLCI,5,0,104,15.914324265562582
sce_37,PLCI,5,0,103,15.934083188658953
sce_37,PLCI,5,0,123,15.953842111755325
sce_37,PLCI,5,0,121,15.973601034851697
sce_37,PLCI,5,0,105,15.993359957948067
sce_37,PLCI,5,0,99,16.01311888104444
sce_37,PLCI,5,0,101,16.03287780414081
sce_37,PLCI,5,0,99,16.052636727237186
sce_37,PLCI,5,0,81,16.072395650333554
sce_37,PLCI,5,0,84,16.092154573429927
sce_37,PLCI,5,0,80,16.1119134965263
sce_37,PLCI,5,0,74,16.131672419622667
sce_37,PLCI,5,0,67,16.151431342719043
sce_37,PLCI,5,0,62,16.17119026581541
sce_37,PLCI,5,0,76,16.190949188911787
sce_37,PLCI,5,0,69,16.210708112008156
sce_37,PLCI,5,0,71,16.230467035104528
sce_37,PLCI,5,0,63,16.2502259582009
sce_37,PLCI,5,0,46,16.26998488129727
sce_37,PLCI,5,0,56,16.289743804393645
sce_37,PLCI,5,0,55,16.309502727490013
sce_37,PLCI,5,0,60,16.32926165058639
sce_37,PLCI,5,0,47,16.349020573682758
sce_37,PLCI,5,0,53,16.36877949677913
sce_37,PLCI,5,0,51,16.388538419875502
sce_37,PLCI,5,0,63,16.40829734297187
sce_37,PLCI,5,0,34,16.428056266068246
sce_37,PLCI,5,0,47,16.447815189164615
sce_37,PLCI,5,0,27,16.467574112260987
sce_37,PLCI,5,0,42,16.48733303535736
sce_37,PLCI,5,0,42,16.50709195845373
sce_37,PLCI,5,0,38,16.526850881550104
sce_37,PLCI,5,0,37,16.546609804646476
sce_37,PLCI,5,0,42,16.566368727742848
sce_37,PLCI,5,0,52,16.586127650839217
sce_37,PLCI,5,0,35,16.60588657393559
sce_37,PLCI,5,0,27,16.62564549703196
sce_37,PLCI,5,0,25,16.645404420128333
sce_37,PLCI,5,0,29,16.665163343224705
sce_37,PLCI,5,0,30,16.684922266321077
sce_37,PLCI,5,0,35,16.70468118941745
sce_37,PLCI,5,0,26,16.72444011251382
sce_37,PLCI,5,0,33,16.74419903561019
sce_37,PLCI,5,0,28,16.763957958706563
sce_37,PLCI,5,0,26,16.783716881802935
sce_37,PLCI,5,0,23,16.803475804899307
sce_37,PLCI,5,0,29,16.82323472799568
sce_37,PLCI,5,0,20,16.84299365109205
sce_37,PLCI,5,0,28,16.86275257418842
sce_37,PLCI,5,0,21,16.882511497284792
sce_37,PLCI,5,0,31,16.902270420381164
sce_37,PLCI,5,0,17,16.922029343477536
sce_37,PLCI,5,0,19,16.94178826657391
sce_37,PLCI,5,0,18,16.96154718967028
sce_37,PLCI,5,0,19,16.981306112766653
sce_37,PLCI,5,0,17,17.00106503586302
sce_37,PLCI,5,0,15,17.020823958959394
sce_37,PLCI,5,0,17,17.040582882055766
sce_37,PLCI,5,0,10,17.060341805152138
sce_37,PLCI,5,0,25,17.08010072824851
sce_37,PLCI,5,0,11,17.099859651344882
sce_37,PLCI,5,0,10,17.119618574441255
sce_37,PLCI,5,0,18,17.139377497537623
sce_37,PLCI,5,0,18,17.159136420633995
sce_37,PLCI,5,0,20,17.178895343730368
sce_37,PLCI,5,0,18,17.19865426682674
sce_37,PLCI,5,0,9,17.218413189923112
sce_37,PLCI,5,0,16,17.238172113019484
sce_37,PLCI,5,0,13,17.257931036115856
sce_37,PLCI,5,0,15,17.277689959212225
sce_37,PLCI,5,0,11,17.297448882308597
sce_37,PLCI,5,0,8,17.31720780540497
sce_37,PLCI,5,0,12,17.33696672850134
sce_37,PLCI,5,0,6,17.356725651597714
sce_37,PLCI,5,0,14,17.376484574694086
sce_37,PLCI,5,0,11,17.396243497790458
sce_37,PLCI,5,0,11,17.41600242088683
sce_37,PLCI,5,0,9,17.4357613439832
sce_37,PLCI,5,0,9,17.45552026707957
sce_37,PLCI,5,0,10,17.475279190175943
sce_37,PLCI,5,0,14,17.495038113272315
sce_37,PLCI,5,0,8,17.514797036368687
sce_37,PLCI,5,0,8,17.53455595946506
sce_37,PLCI,5,0,4,17.55431488256143
sce_37,PLCI,5,0,5,17.5740738056578
sce_37,PLCI,5,0,5,17.593832728754172
sce_37,PLCI,5,0,5,17.613591651850545
sce_37,PLCI,5,0,6,17.633350574946917
sce_37,PLCI,5,0,8,17.65310949804329
sce_37,PLCI,5,0,3,17.67286842113966
sce_37,PLCI,5,0,2,17.692627344236033
sce_37,PLCI,5,0,7,17.712386267332402
sce_37,PLCI,5,0,4,17.732145190428774
sce_37,PLCI,5,0,5,17.751904113525146
sce_37,PLCI,5,0,1,17.77166303662152
sce_37,PLCI,5,0,2,17.79142195971789
sce_37,PLCI,5,0,3,17.811180882814263
sce_37,PLCI,5,0,4,17.830939805910635
sce_37,PLCI,5,0,3,17.850698729007004
sce_37,PLCI,5,0,3,17.870457652103376
sce_37,PLCI,5,0,2,17.890216575199748
sce_37,PLCI,5,0,1,17.90997549829612
sce_37,PLCI,5,0,1,17.929734421392492
sce_37,PLCI,5,0,4,17.949493344488864
sce_37,PLCI,5,0,2,17.969252267585237
sce_37,PLCI,5,0,3,17.989011190681605
sce_37,PLCI,5,0,5,18.008770113777977
sce_37,PLCI,5,0,3,18.02852903687435
sce_37,PLCI,5,0,2,18.04828795997072
sce_37,PLCI,5,0,2,18.068046883067094
sce_37,PLCI,5,0,2,18.087805806163466
sce_37,PLCI,5,0,4,18.10756472925984
sce_37,PLCI,5,0,3,18.127323652356207
sce_37,PLCI,5,0,2,18.14708257545258
sce_37,PLCI,5,0,3,18.16684149854895
sce_37,PLCI,5,0,5,18.186600421645323
sce_37,PLCI,5,0,0,18.206359344741696
sce_37,PLCI,5,0,2,18.226118267838068
sce_37,PLCI,5,0,0,18.24587719093444
sce_37,PLCI,5,0,0,18.26563611403081
sce_37,PLCI,5,0,2,18.28539503712718
sce_37,PLCI,5,0,4,18.305153960223553
sce_37,PLCI,5,0,4,18.324912883319925
sce_37,PLCI,5,0,2,18.344671806416297
sce_37,PLCI,5,0,2,18.36443072951267
sce_37,PLCI,5,0,0,18.38418965260904
sce_37,PLCI,5,0,0,18.40394857570541
sce_37,PLCI,5,0,3,18.423707498801782
sce_37,PLCI,5,0,0,18.443466421898155
sce_37,PLCI,5,0,2,18.463225344994527
sce_37,PLCI,5,0,0,18.4829842680909
sce_37,PLCI,5,0,0,18.50274319118727
sce_37,PLCI,5,0,0,18.522502114283643
sce_37,PLCI,5,0,1,18.542261037380012
sce_37,PLCI,5,0,1,18.562019960476384
sce_37,PLCI,5,0,1,18.581778883572756
sce_37,PLCI,5,0,0,18.60153780666913
sce_37,PLCI,5,0,1,18.6212967297655
sce_37,PLCI,5,0,3,18.641055652861873
sce_37,PLCI,5,0,2,18.660814575958245
sce_37,PLCI,5,0,1,18.680573499054614
sce_37,PLCI,5,0,1,18.700332422150986
sce_37,PLCI,5,0,1,18.720091345247358
sce_37,PLCI,5,0,0,18.73985026834373
sce_37,PLCI,5,0,1,18.759609191440102
sce_37,PLCI,5,0,2,18.779368114536474
sce_37,PLCI,5,0,0,18.799127037632847
sce_37,PLCI,5,0,1,18.818885960729215
sce_37,PLCI,5,0,1,18.838644883825587
sce_37,PLCI,5,0,2,18.85840380692196
sce_37,PLCI,5,0,0,18.87816273001833
sce_37,PLCI,5,0,0,18.897921653114704
sce_37,PLCI,5,0,0,18.917680576211076
sce_37,PLCI,5,0,0,18.937439499307448
sce_37,PLCI,5,0,3,18.957198422403817
sce_37,PLCI,5,0,1,18.97695734550019
sce_37,PLCI,5,0,0,18.99671626859656
sce_37,PLCI,5,0,0,19.016475191692933
sce_37,PLCI,5,0,0,19.036234114789305
sce_37,PLCI,5,0,0,19.055993037885678
sce_37,PLCI,5,0,0,19.07575196098205
sce_37,PLCI,5,0,0,19.09551088407842
sce_37,PLCI,5,0,0,19.11526980717479
sce_37,PLCI,5,0,0,19.135028730271163
sce_37,PLCI,5,0,0,19.154787653367535
sce_37,PLCI,5,0,0,19.174546576463907
sce_37,PLCI,5,0,0,19.19430549956028
sce_37,PLCI,5,0,0,19.21406442265665
sce_37,PLCI,5,0,0,19.23382334575302
sce_37,PLCI,5,0,0,19.253582268849392
sce_37,PLCI,5,0,2,19.273341191945764
sce_37,PLCI,5,0,1,19.293100115042137
sce_37,PLCI,5,0,0,19.31285903813851
sce_37,PLCI,5,0,0,19.33261796123488
sce_37,PLCI,5,0,0,19.352376884331253
sce_37,PLCI,5,0,0,19.37213580742762
sce_37,PLCI,5,0,0,19.391894730523994
sce_37,PLCI,5,0,0,19.411653653620366
sce_37,PLCI,5,0,0,19.43141257671674
sce_37,PLCI,5,0,0,19.45117149981311
sce_37,PLCI,5,0,0,19.470930422909483
sce_37,PLCI,5,0,1,19.490689346005855
sce_37,PLCI,5,0,0,19.510448269102223
sce_37,PLCI,5,0,0,19.530207192198596
sce_37,PLCI,5,0,0,19.549966115294968
sce_37,PLCI,5,0,0,19.56972503839134
sce_37,PLCI,5,0,0,19.589483961487712
sce_37,PLCI,5,0,0,19.609242884584084
sce_37,PLCI,5,0,0,19.629001807680456
sce_37,PLCI,5,0,0,19.64876073077683
sce_37,PLCI,5,0,0,19.668519653873197
sce_37,PLCI,5,0,0,19.68827857696957
sce_37,PLCI,5,0,0,19.70803750006594
sce_37,PLCI,5,0,0,19.727796423162314
sce_37,PLCI,5,0,0,19.747555346258686
sce_37,PLCI,5,0,0,19.767314269355058
sce_37,PLCI,5,0,0,19.78707319245143
sce_37,PLCI,5,0,0,19.8068321155478
sce_37,PLCI,5,0,0,19.82659103864417
sce_37,PLCI,5,0,0,19.846349961740543
sce_37,PLCI,5,0,0,19.866108884836915
sce_37,PLCI,5,0,0,19.885867807933288
sce_37,PLCI,5,0,0,19.90562673102966
sce_37,PLCI,5,0,0,19.925385654126032
sce_37,PLCI,5,0,0,19.9451445772224
sce_37,PLCI,5,0,0,19.964903500318773
sce_37,PLCI,5,0,0,19.984662423415145
sce_37,PLCI,5,0,0,20.004421346511517
sce_37,PLCI,5,0,0,20.02418026960789
sce_37,PLCI,5,0,0,20.04393919270426
sce_37,PLCI,5,0,0,20.063698115800634
sce_37,PLCI,5,0,0,20.083457038897002
sce_37,PLCI,5,0,0,20.103215961993374
sce_37,PLCI,5,0,0,20.122974885089747
sce_37,PLCI,5,0,0,20.14273380818612
sce_37,PLCI,5,0,0,20.16249273128249
sce_37,PLCI,5,0,1,20.182251654378863
sce_37,PLCI,5,0,1,20.202010577475235
sce_37,PLCI,5,2,1,0.3863267010445668
sce_37,PLCI,5,2,0,0.40615620559508725
sce_37,PLCI,5,2,0,0.42598571014560777
sce_37,PLCI,5,2,0,0.4458152146961283
sce_37,PLCI,5,2,0,0.46564471924664874
sce_37,PLCI,5,2,0,0.4854742237971692
sce_37,PLCI,5,2,0,0.5053037283476898
sce_37,PLCI,5,2,0,0.5251332328982102
sce_37,PLCI,5,2,0,0.5449627374487307
sce_37,PLCI,5,2,0,0.5647922419992512
sce_37,PLCI,5,2,0,0.5846217465497716
sce_37,PLCI,5,2,0,0.6044512511002922
sce_37,PLCI,5,2,0,0.6242807556508126
sce_37,PLCI,5,2,0,0.6441102602013331
sce_37,PLCI,5,2,0,0.6639397647518537
sce_37,PLCI,5,2,0,0.6837692693023741
sce_37,PLCI,5,2,0,0.7035987738528946
sce_37,PLCI,5,2,0,0.7234282784034151
sce_37,PLCI,5,2,0,0.7432577829539355
sce_37,PLCI,5,2,0,0.7630872875044561
sce_37,PLCI,5,2,0,0.7829167920549766
sce_37,PLCI,5,2,0,0.802746296605497
sce_37,PLCI,5,2,1,0.8225758011560176
sce_37,PLCI,5,2,1,0.842405305706538
sce_37,PLCI,5,2,2,0.8622348102570585
sce_37,PLCI,5,2,1,0.882064314807579
sce_37,PLCI,5,2,0,0.9018938193580994
sce_37,PLCI,5,2,0,0.92172332390862
sce_37,PLCI,5,2,2,0.9415528284591405
sce_37,PLCI,5,2,0,0.9613823330096609
sce_37,PLCI,5,2,0,0.9812118375601815
sce_37,PLCI,5,2,0,1.0010413421107018
sce_37,PLCI,5,2,1,1.0208708466612224
sce_37,PLCI,5,2,1,1.040700351211743
sce_37,PLCI,5,2,0,1.0605298557622633
sce_37,PLCI,5,2,0,1.080359360312784
sce_37,PLCI,5,2,3,1.1001888648633043
sce_37,PLCI,5,2,1,1.1200183694138248
sce_37,PLCI,5,2,1,1.1398478739643454
sce_37,PLCI,5,2,0,1.159677378514866
sce_37,PLCI,5,2,1,1.1795068830653863
sce_37,PLCI,5,2,1,1.1993363876159067
sce_37,PLCI,5,2,4,1.2191658921664272
sce_37,PLCI,5,2,2,1.2389953967169478
sce_37,PLCI,5,2,1,1.2588249012674684
sce_37,PLCI,5,2,1,1.2786544058179887
sce_37,PLCI,5,2,1,1.2984839103685093
sce_37,PLCI,5,2,4,1.3183134149190296
sce_37,PLCI,5,2,2,1.3381429194695502
sce_37,PLCI,5,2,1,1.3579724240200708
sce_37,PLCI,5,2,2,1.3778019285705911
sce_37,PLCI,5,2,7,1.3976314331211117
sce_37,PLCI,5,2,2,1.417460937671632
sce_37,PLCI,5,2,3,1.4372904422221526
sce_37,PLCI,5,2,2,1.4571199467726732
sce_37,PLCI,5,2,5,1.4769494513231936
sce_37,PLCI,5,2,3,1.4967789558737141
sce_37,PLCI,5,2,2,1.5166084604242347
sce_37,PLCI,5,2,2,1.536437964974755
sce_37,PLCI,5,2,2,1.5562674695252756
sce_37,PLCI,5,2,1,1.5760969740757962
sce_37,PLCI,5,2,5,1.5959264786263165
sce_37,PLCI,5,2,7,1.615755983176837
sce_37,PLCI,5,2,8,1.6355854877273575
sce_37,PLCI,5,2,7,1.655414992277878
sce_37,PLCI,5,2,5,1.6752444968283986
sce_37,PLCI,5,2,7,1.695074001378919
sce_37,PLCI,5,2,5,1.7149035059294395
sce_37,PLCI,5,2,2,1.7347330104799599
sce_37,PLCI,5,2,5,1.7545625150304804
sce_37,PLCI,5,2,4,1.774392019581001
sce_37,PLCI,5,2,7,1.7942215241315214
sce_37,PLCI,5,2,5,1.814051028682042
sce_37,PLCI,5,2,8,1.8338805332325625
sce_37,PLCI,5,2,7,1.8537100377830829
sce_37,PLCI,5,2,4,1.8735395423336034
sce_37,PLCI,5,2,8,1.893369046884124
sce_37,PLCI,5,2,6,1.9131985514346443
sce_37,PLCI,5,2,9,1.933028055985165
sce_37,PLCI,5,2,6,1.9528575605356853
sce_37,PLCI,5,2,7,1.9726870650862058
sce_37,PLCI,5,2,2,1.9925165696367264
sce_37,PLCI,5,2,7,2.0123460741872465
sce_37,PLCI,5,2,1,2.0321755787377676
sce_37,PLCI,5,2,6,2.0520050832882877
sce_37,PLCI,5,2,5,2.0718345878388083
sce_37,PLCI,5,2,2,2.091664092389329
sce_37,PLCI,5,2,4,2.111493596939849
sce_37,PLCI,5,2,2,2.13132310149037
sce_37,PLCI,5,2,6,2.15115260604089
sce_37,PLCI,5,2,11,2.1709821105914107
sce_37,PLCI,5,2,10,2.1908116151419312
sce_37,PLCI,5,2,13,2.210641119692452
sce_37,PLCI,5,2,7,2.2304706242429724
sce_37,PLCI,5,2,13,2.2503001287934925
sce_37,PLCI,5,2,12,2.270129633344013
sce_37,PLCI,5,2,12,2.2899591378945336
sce_37,PLCI,5,2,18,2.309788642445054
sce_37,PLCI,5,2,7,2.329618146995575
sce_37,PLCI,5,2,7,2.349447651546095
sce_37,PLCI,5,2,11,2.3692771560966155
sce_37,PLCI,5,2,9,2.389106660647136
sce_37,PLCI,5,2,10,2.4089361651976566
sce_37,PLCI,5,2,17,2.428765669748177
sce_37,PLCI,5,2,10,2.4485951742986973
sce_37,PLCI,5,2,8,2.468424678849218
sce_37,PLCI,5,2,25,2.4882541833997385
sce_37,PLCI,5,2,19,2.508083687950259
sce_37,PLCI,5,2,9,2.5279131925007796
sce_37,PLCI,5,2,11,2.5477426970513
sce_37,PLCI,5,2,17,2.5675722016018203
sce_37,PLCI,5,2,24,2.587401706152341
sce_37,PLCI,5,2,21,2.6072312107028615
sce_37,PLCI,5,2,24,2.627060715253382
sce_37,PLCI,5,2,15,2.6468902198039026
sce_37,PLCI,5,2,25,2.6667197243544227
sce_37,PLCI,5,2,28,2.6865492289049433
sce_37,PLCI,5,2,21,2.706378733455464
sce_37,PLCI,5,2,28,2.7262082380059844
sce_37,PLCI,5,2,25,2.746037742556505
sce_37,PLCI,5,2,18,2.7658672471070256
sce_37,PLCI,5,2,28,2.7856967516575457
sce_37,PLCI,5,2,25,2.8055262562080663
sce_37,PLCI,5,2,30,2.825355760758587
sce_37,PLCI,5,2,16,2.8451852653091074
sce_37,PLCI,5,2,39,2.865014769859628
sce_37,PLCI,5,2,27,2.884844274410148
sce_37,PLCI,5,2,29,2.9046737789606687
sce_37,PLCI,5,2,34,2.9245032835111893
sce_37,PLCI,5,2,29,2.94433278806171
sce_37,PLCI,5,2,32,2.9641622926122304
sce_37,PLCI,5,2,43,2.9839917971627505
sce_37,PLCI,5,2,45,3.003821301713271
sce_37,PLCI,5,2,34,3.0236508062637917
sce_37,PLCI,5,2,50,3.0434803108143123
sce_37,PLCI,5,2,47,3.063309815364833
sce_37,PLCI,5,2,47,3.083139319915353
sce_37,PLCI,5,2,40,3.1029688244658735
sce_37,PLCI,5,2,42,3.122798329016394
sce_37,PLCI,5,2,50,3.1426278335669147
sce_37,PLCI,5,2,48,3.1624573381174352
sce_37,PLCI,5,2,48,3.182286842667956
sce_37,PLCI,5,2,63,3.202116347218476
sce_37,PLCI,5,2,58,3.2219458517689965
sce_37,PLCI,5,2,57,3.241775356319517
sce_37,PLCI,5,2,53,3.2616048608700376
sce_37,PLCI,5,2,57,3.281434365420558
sce_37,PLCI,5,2,51,3.3012638699710783
sce_37,PLCI,5,2,65,3.321093374521599
sce_37,PLCI,5,2,50,3.3409228790721195
sce_37,PLCI,5,2,51,3.36075238362264
sce_37,PLCI,5,2,62,3.3805818881731606
sce_37,PLCI,5,2,47,3.400411392723681
sce_37,PLCI,5,2,70,3.4202408972742013
sce_37,PLCI,5,2,69,3.440070401824722
sce_37,PLCI,5,2,72,3.4598999063752425
sce_37,PLCI,5,2,73,3.479729410925763
sce_37,PLCI,5,2,64,3.4995589154762836
sce_37,PLCI,5,2,71,3.5193884200268037
sce_37,PLCI,5,2,86,3.5392179245773243
sce_37,PLCI,5,2,83,3.559047429127845
sce_37,PLCI,5,2,78,3.5788769336783655
sce_37,PLCI,5,2,67,3.598706438228886
sce_37,PLCI,5,2,96,3.618535942779406
sce_37,PLCI,5,2,89,3.6383654473299267
sce_37,PLCI,5,2,113,3.6581949518804473
sce_37,PLCI,5,2,101,3.678024456430968
sce_37,PLCI,5,2,98,3.6978539609814884
sce_37,PLCI,5,2,132,3.7176834655320086
sce_37,PLCI,5,2,109,3.737512970082529
sce_37,PLCI,5,2,143,3.7573424746330497
sce_37,PLCI,5,2,153,3.7771719791835703
sce_37,PLCI,5,2,156,3.797001483734091
sce_37,PLCI,5,2,147,3.8168309882846114
sce_37,PLCI,5,2,159,3.8366604928351316
sce_37,PLCI,5,2,174,3.856489997385652
