"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability","area_transition"
0,20,6,3,3,1,2,0.000229463056447912,8100
0,20,6,1,1,2,1,0.146907216494845,923400
0,20,6,1,2,2,1,0.0077319587628866,48600
0,20,6,2,1,2,1,0.0697151424287856,3766500
0,20,6,2,2,2,1,0.0745127436281859,4025700
0,20,6,2,3,2,1,0.000299850074962519,16200
0,20,6,3,1,2,1,0.0023696682464455,8100
0,20,6,3,2,2,1,0.177725118483412,607500
0,20,6,3,3,2,1,0.028436018957346,97200
0,20,6,1,1,2,2,0.765463917525773,4811400
0,20,6,1,2,2,2,0.0798969072164948,502200
0,20,6,2,1,2,2,0.340629685157421,18403200
0,20,6,2,2,2,2,0.466266866566717,25191000
0,20,6,2,3,2,2,0.043328335832084,2340900
0,20,6,3,1,2,2,0.0023696682464455,8100
0,20,6,3,2,2,2,0.66824644549763,2284200
0,20,6,3,3,2,2,0.118483412322275,405000
0,20,6,2,1,2,3,0.000149925037481259,8100
0,20,6,2,2,2,3,0.00344827586206897,186300
0,20,6,2,3,2,3,0.00164917541229385,89100
0,20,6,3,3,2,3,0.0023696682464455,8100
0,20,6,1,1,3,1,0.00408163265306122,16200
0,20,6,2,1,3,1,0.00296515937731653,32400
0,20,6,2,2,3,1,0.000741289844329133,8100
0,20,6,3,1,3,1,0.00126903553299492,8100
0,20,6,3,2,3,1,0.0177664974619289,113400
0,20,6,3,3,3,1,0.00888324873096447,56700
0,20,6,1,1,3,2,0.791836734693877,3142800
0,20,6,2,1,3,2,0.128984432913269,1409400
0,20,6,2,2,3,2,0.258710155670867,2826900
0,20,6,2,3,3,2,0.00296515937731653,32400
0,20,6,3,1,3,2,0.120558375634518,769500
0,20,6,3,2,3,2,0.232233502538071,1482300
0,20,6,3,3,3,2,0.0520304568527919,332100
0,20,6,1,1,3,3,0.183673469387755,729000
0,20,6,1,2,3,3,0.0204081632653061,81000
0,20,6,2,1,3,3,0.110452186805041,1206900
0,20,6,2,2,3,3,0.448480355819125,4900500
0,20,6,2,3,3,3,0.0467012601927354,510300
0,20,6,3,1,3,3,0.17258883248731,1101600
0,20,6,3,2,3,3,0.364213197969543,2324700
0,20,6,3,3,3,3,0.0304568527918782,194400
0,20,7,1,1,1,1,0.725085178875639,27580500
0,20,7,1,2,1,1,0.261712095400341,9954900
0,20,7,2,1,1,1,0.131735241502683,14912100
0,20,7,2,2,1,1,0.792772808586762,89739900
0,20,7,2,3,1,1,0.064830053667263,7338600
0,20,7,3,1,1,1,0.0420393559928444,380700
0,20,7,3,2,1,1,0.760286225402504,6885000
0,20,7,3,3,1,1,0.194991055456172,1765800
0,20,7,1,1,1,2,0.0108603066439523,413100
0,20,7,1,2,1,2,0.00234241908006814,89100
0,20,7,2,1,1,2,0.00350626118067979,396900
0,20,7,2,2,1,2,0.00708407871198569,801900
0,20,7,2,3,1,2,7.15563506261181e-05,8100
0,20,7,3,1,1,2,0.00178890876565295,16200
0,20,7,3,2,1,2,0.000894454382826476,8100
0,20,7,1,1,2,1,0.116005873715125,639900
0,20,7,1,2,2,1,0.00881057268722467,48600
0,20,7,2,1,2,1,0.0642376100846141,3013200
0,20,7,2,2,2,1,0.11103436366776,5208300
0,20,7,2,3,2,1,0.00259022621308928,121500
0,20,7,3,1,2,1,0.00917431192660551,16200
0,20,7,3,2,2,1,0.36697247706422,648000
0,20,7,3,3,2,1,0.0825688073394495,145800
0,20,7,1,1,2,2,0.720998531571219,3977100
0,20,7,1,2,2,2,0.154185022026432,850500
0,20,7,2,1,2,2,0.28026247625626,13146300
0,20,7,2,2,2,2,0.466586081851148,21886200
0,20,7,2,3,2,2,0.0575030219305819,2697300
0,20,7,3,2,2,2,0.41743119266055,737100
0,20,7,3,3,2,2,0.123853211009174,218700
0,20,7,2,1,2,3,0.000863408737696426,40500
0,20,7,2,2,2,3,0.0103609048523571,486000
0,20,7,2,3,2,3,0.00656190640649283,307800
0,20,7,2,1,3,1,0.0101010101010101,121500
0,20,7,2,2,3,1,0.000673400673400673,8100
0,20,7,3,2,3,1,0.00418994413407821,24300
0,20,7,3,3,3,1,0.00139664804469274,8100
0,20,7,1,1,3,2,0.792929292929293,3815100
0,20,7,2,1,3,2,0.11043771043771,1328400
0,20,7,2,2,3,2,0.253198653198653,3045600
0,20,7,2,3,3,2,0.00134680134680135,16200
0,20,7,3,1,3,2,0.106145251396648,615600
0,20,7,3,2,3,2,0.127094972067039,737100
0,20,7,3,3,3,2,0.0167597765363128,97200
0,20,7,1,1,3,3,0.183501683501683,882900
0,20,7,1,2,3,3,0.0235690235690236,113400
0,20,7,2,1,3,3,0.1003367003367,1206900
0,20,7,2,2,3,3,0.423569023569024,5094900
0,20,7,2,3,3,3,0.1003367003367,1206900
0,20,7,3,1,3,3,0.187150837988827,1085400
0,20,7,3,2,3,3,0.423184357541899,2454300
0,20,7,3,3,3,3,0.134078212290503,777600
0,20,8,1,1,1,1,0.738052461372619,99824400
0,20,8,1,2,1,1,0.243202778775901,32894100
0,20,8,2,1,1,1,0.10676188754294,47830500
0,20,8,2,2,1,1,0.844078828421624,378156600
0,20,8,2,3,1,1,0.0319833664798409,14328900
0,20,8,3,1,1,1,0.116570327552987,5880600
0,20,8,3,2,1,1,0.65606936416185,33096600
0,20,8,3,3,1,1,0.224309569685292,11315700
0,20,8,1,1,1,2,0.0171876871481615,2324700
0,20,8,1,2,1,2,0.00155707270331776,210600
0,20,8,2,1,1,2,0.00522509491954439,2340900
0,20,8,2,2,1,2,0.0119508226360513,5354100
0,20,8,3,1,1,2,0.000481695568400771,24300
0,20,8,3,2,1,2,0.00144508670520231,72900
0,20,8,3,3,1,2,0.00112395632626846,56700
0,20,8,1,1,2,1,0.0680954026961632,1595700
0,20,8,1,2,2,1,0.00172830971310059,40500
0,20,8,2,1,2,1,0.0886397393512529,14985000
0,20,8,2,2,2,1,0.151406257486464,25596000
0,20,8,2,3,2,1,0.00330602271093862,558900
0,20,8,3,1,2,1,0.00558419243986254,105300
0,20,8,3,2,2,1,0.188144329896907,3547800
0,20,8,3,3,2,1,0.0171821305841924,324000
0,20,8,1,1,2,2,0.85447632215693,20023200
0,20,8,1,2,2,2,0.0753543034911856,1765800
0,20,8,2,1,2,2,0.274399885007906,46388700
0,20,8,2,2,2,2,0.449187868334052,75937500
0,20,8,2,3,2,2,0.0305208183604044,5159700
0,20,8,3,1,2,2,0.0107388316151203,202500
0,20,8,3,2,2,2,0.673539518900344,12700800
0,20,8,3,3,2,2,0.104810996563574,1976400
0,20,8,1,1,2,3,0.000345661942620118,8100
0,20,8,2,1,2,3,0.000335393608356092,56700
0,20,8,2,2,2,3,0.00186862153226966,315900
0,20,8,2,3,2,3,0.000335393608356092,56700
0,20,8,1,1,3,1,0.00187090739008419,16200
0,20,8,2,1,3,1,0.00113400113400113,48600
0,20,8,2,2,3,1,0.01001701001701,429300
0,20,8,3,1,3,1,0.000710479573712256,16200
0,20,8,3,2,3,1,0.00284191829484902,64800
0,20,8,1,1,3,2,0.811973807296539,7030800
0,20,8,2,1,3,2,0.0653940653940654,2802600
0,20,8,2,2,3,2,0.391419391419391,16775100
0,20,8,2,3,3,2,0.0141750141750142,607500
0,20,8,3,1,3,2,0.024866785079929,567000
0,20,8,3,2,3,2,0.349200710479574,7962300
0,20,8,3,3,3,2,0.0213143872113677,486000
0,20,8,1,1,3,3,0.17399438727783,1506600
0,20,8,1,2,3,3,0.0121608980355472,105300
0,20,8,2,1,3,3,0.0718200718200718,3078000
0,20,8,2,2,3,3,0.372519372519373,15965100
0,20,8,2,3,3,3,0.0735210735210735,3150900
0,20,8,3,1,3,3,0.0593250444049734,1352700
0,20,8,3,2,3,3,0.455417406749556,10384200
0,20,8,3,3,3,3,0.0863232682060391,1968300
0,20,9,1,1,1,1,0.69872024877407,47320200
0,20,9,1,2,1,1,0.28644898935534,19399500
0,20,9,2,1,1,1,0.0887496131228722,18581400
0,20,9,2,2,1,1,0.846371092541009,177203700
0,20,9,2,3,1,1,0.0447229959764779,9363600
0,20,9,3,1,1,1,0.121156661786237,2681100
0,20,9,3,2,1,1,0.640556368960469,14175000
0,20,9,3,3,1,1,0.231332357247438,5119200
0,20,9,1,1,1,2,0.0113622772395646,769500
0,20,9,1,2,1,2,0.003468484631025,234900
0,20,9,2,1,1,2,0.00576446920458063,1206900
0,20,9,2,2,1,2,0.0142370783039307,2980800
0,20,9,2,3,1,2,0.000154750851129681,32400
0,20,9,3,1,1,2,0.00109809663250366,24300
0,20,9,3,2,1,2,0.00475841874084919,105300
0,20,9,3,3,1,2,0.00109809663250366,24300
0,20,9,1,1,2,1,0.0872365339578454,1206900
0,20,9,1,2,2,1,0.00351288056206089,48600
0,20,9,2,1,2,1,0.0799794044452072,7549200
0,20,9,2,2,2,1,0.158499957092594,14960700
0,20,9,2,3,2,1,0.00257444434909465,243000
0,20,9,3,1,2,1,0.000738552437223043,8100
0,20,9,3,2,2,1,0.116691285081241,1279800
0,20,9,3,3,2,1,0.0162481536189069,178200
0,20,9,1,1,2,2,0.812646370023419,11242800
0,20,9,1,2,2,2,0.0966042154566745,1336500
0,20,9,2,1,2,2,0.212477473611945,20055600
0,20,9,2,2,2,2,0.494808203895992,46704600
0,20,9,2,3,2,2,0.0469407019651592,4430700
0,20,9,3,1,2,2,0.00812407680945347,89100
0,20,9,3,2,2,2,0.681683899556869,7476300
0,20,9,3,3,2,2,0.176514032496307,1935900
0,20,9,2,1,2,3,0.000429074058182442,40500
0,20,9,2,2,2,3,0.00317514803055007,299700
0,20,9,2,3,2,3,0.00111559255127435,105300
0,20,9,1,1,3,1,0.00619834710743802,24300
0,20,9,2,1,3,1,0.000361925443358668,8100
0,20,9,2,2,3,1,0.0141150922909881,315900
0,20,9,2,3,3,1,0.000361925443358668,8100
0,20,9,3,2,3,1,0.00328731097961867,40500
0,20,9,1,1,3,2,0.793388429752066,3110400
0,20,9,2,1,3,2,0.0557365182772349,1247400
0,20,9,2,2,3,2,0.40209916757148,8999100
0,20,9,2,3,3,2,0.00941006152732537,210600
0,20,9,3,1,3,2,0.00723208415516108,89100
0,20,9,3,2,3,2,0.419460880999343,5167800
0,20,9,3,3,3,2,0.0315581854043393,388800
0,20,9,1,1,3,3,0.190082644628099,745200
0,20,9,1,2,3,3,0.0103305785123967,40500
0,20,9,2,1,3,3,0.0488599348534202,1093500
0,20,9,2,2,3,3,0.345638798407528,7735500
0,20,9,2,3,3,3,0.123416576185306,2762100
0,20,9,3,1,3,3,0.0230111768573307,283500
0,20,9,3,2,3,3,0.389217619986851,4795200
0,20,9,3,3,3,3,0.126232741617357,1555200
0,20,14,1,1,1,1,0.786645800730308,12214800
0,20,14,1,2,1,1,0.193531559728743,3005100
0,20,14,2,1,1,1,0.0475396980984121,3928500
0,20,14,2,2,1,1,0.914722603411096,75589200
0,20,14,2,3,1,1,0.0155851793765928,1287900
0,20,14,3,1,1,1,0.0439276485788114,413100
0,20,14,3,2,1,1,0.766580534022394,7209000
0,20,14,3,3,1,1,0.16365202411714,1539000
0,20,14,1,1,1,2,0.0198226395409494,307800
0,20,14,2,1,1,2,0.000980199960792001,81000
0,20,14,2,2,1,2,0.0211723191531072,1749600
0,20,14,3,1,1,2,0.00602928509905254,56700
0,20,14,3,2,1,2,0.0198105081826012,186300
0,20,14,1,1,2,1,0.0701454234388366,664200
0,20,14,1,2,2,1,0.00342172797262618,32400
0,20,14,2,1,2,1,0.030881406819644,1166400
0,20,14,2,2,2,1,0.158696118378726,5994000
0,20,14,2,3,2,1,0.00150117949817714,56700
0,20,14,3,1,2,1,0.00357142857142857,8100
0,20,14,3,2,2,1,0.35,793800
0,20,14,3,3,2,1,0.0571428571428571,129600
0,20,14,1,1,2,2,0.81437125748503,7711200
0,20,14,1,2,2,2,0.112061591103507,1061100
0,20,14,2,1,2,2,0.0688398027021231,2600100
0,20,14,2,2,2,2,0.721423975981128,27248400
0,20,14,2,3,2,2,0.0186575166202016,704700
0,20,14,3,2,2,2,0.425,963900
0,20,14,3,3,2,2,0.164285714285714,372600
0,20,14,2,1,3,1,0.0068649885583524,48600
0,20,14,2,2,3,1,0.0034324942791762,24300
0,20,14,1,1,3,2,0.942446043165468,1061100
0,20,14,2,1,3,2,0.170480549199085,1206900
0,20,14,2,2,3,2,0.418764302059497,2964600
0,20,14,2,3,3,2,0.0011441647597254,8100
0,20,14,3,1,3,2,0.0271493212669683,48600
0,20,14,3,2,3,2,0.529411764705882,947700
0,20,14,3,3,3,2,0.00452488687782805,8100
0,20,14,1,1,3,3,0.0575539568345324,64800
0,20,14,2,1,3,3,0.0617848970251716,437400
0,20,14,2,2,3,3,0.320366132723112,2268000
0,20,14,2,3,3,3,0.017162471395881,121500
0,20,14,3,1,3,3,0.00452488687782805,8100
0,20,14,3,2,3,3,0.366515837104072,656100
0,20,14,3,3,3,3,0.0678733031674208,121500
0,20,15,1,1,1,1,0.670886075949367,3434400
0,20,15,1,2,1,1,0.316455696202532,1620000
0,20,15,2,1,1,1,0.0697723440134907,2681100
0,20,15,2,2,1,1,0.89650084317032,34449300
0,20,15,2,3,1,1,0.0208684654300169,801900
0,20,15,3,1,1,1,0.0306278713629403,162000
0,20,15,3,2,1,1,0.72281776416539,3823200
0,20,15,3,3,1,1,0.241960183767228,1279800
0,20,15,1,1,1,2,0.0126582278481013,64800
0,20,15,2,1,1,2,0.00021079258010118,8100
0,20,15,2,2,1,2,0.0124367622259696,477900
0,20,15,2,3,1,2,0.00021079258010118,8100
0,20,15,3,1,1,2,0.00153139356814701,8100
0,20,15,3,2,1,2,0.00306278713629403,16200
0,20,15,1,1,2,1,0.0446428571428571,162000
0,20,15,1,2,2,1,0.00223214285714286,8100
0,20,15,2,1,2,1,0.0337772003897369,842400
0,20,15,2,2,2,1,0.1328353361481,3312900
0,20,15,2,3,2,1,0.00227346541084768,56700
0,20,15,3,1,2,1,0.0277008310249307,81000
0,20,15,3,2,2,1,0.238227146814404,696600
0,20,15,3,3,2,1,0.00554016620498615,16200
0,20,15,1,1,2,2,0.767857142857143,2786400
0,20,15,1,2,2,2,0.185267857142857,672300
0,20,15,2,1,2,2,0.0776226047417993,1935900
0,20,15,2,2,2,2,0.729457616109126,18192600
0,20,15,2,3,2,2,0.0240337772003897,599400
0,20,15,3,2,2,2,0.39612188365651,1158300
0,20,15,3,3,2,2,0.332409972299169,972000
0,20,15,1,1,3,1,0.0434782608695652,24300
0,20,15,2,1,3,1,0.00746268656716418,16200
0,20,15,2,2,3,1,0.00373134328358209,8100
0,20,15,3,1,3,1,0.010989010989011,8100
0,20,15,1,1,3,2,0.884057971014493,494100
0,20,15,2,1,3,2,0.257462686567164,558900
0,20,15,2,2,3,2,0.276119402985075,599400
0,20,15,3,1,3,2,0.0659340659340659,48600
0,20,15,3,2,3,2,0.56043956043956,413100
0,20,15,1,1,3,3,0.072463768115942,40500
0,20,15,2,1,3,3,0.0708955223880597,153900
0,20,15,2,2,3,3,0.380597014925373,826200
0,20,15,2,3,3,3,0.00373134328358209,8100
0,20,15,3,2,3,3,0.318681318681319,234900
0,20,15,3,3,3,3,0.043956043956044,32400
0,20,16,1,1,1,1,0.790956100781164,58230900
0,20,16,1,2,1,1,0.135328418967983,9963000
0,20,16,2,1,1,1,0.100683654443754,18370800
0,20,16,2,2,1,1,0.843602947704874,153924300
0,20,16,2,3,1,1,0.0171357542395454,3126600
0,20,16,3,1,1,1,0.229372937293729,1125900
0,20,16,3,2,1,1,0.49009900990099,2405700
0,20,16,3,3,1,1,0.237623762376238,1166400
0,20,16,1,1,1,2,0.0730553416217406,5378400
0,20,16,1,2,1,2,0.000660138629112114,48600
0,20,16,2,1,1,2,0.00927816745094557,1692900
0,20,16,2,2,1,2,0.0290775104323892,5305500
0,20,16,2,3,1,2,0.000221965728491521,40500
0,20,16,3,1,1,2,0.0066006600660066,32400
0,20,16,3,2,1,2,0.0363036303630363,178200
0,20,16,1,1,2,1,0.0623518255097202,2130300
0,20,16,1,2,2,1,0.00758653390232338,259200
0,20,16,2,1,2,1,0.034119532860087,4827600
0,20,16,2,2,2,1,0.0772841767803984,10935000
0,20,16,2,3,2,1,0.00103045569040531,145800
0,20,16,3,1,2,1,0.00263157894736842,16200
0,20,16,3,2,2,1,0.172368421052632,1061100
0,20,16,3,3,2,1,0.0473684210526316,291600
0,20,16,1,1,2,2,0.743717401612139,25409700
0,20,16,1,2,2,2,0.186344238975818,6366600
0,20,16,2,1,2,2,0.311655598809251,44096400
0,20,16,2,2,2,2,0.552610487749027,78189300
0,20,16,2,3,2,2,0.0178039844286696,2519100
0,20,16,3,1,2,2,0.00657894736842105,40500
0,20,16,3,2,2,2,0.685526315789474,4220100
0,20,16,3,3,2,2,0.0815789473684211,502200
0,20,16,2,1,2,3,0.000572475383558507,81000
0,20,16,2,2,2,3,0.00480879322189146,680400
0,20,16,2,3,2,3,0.000114495076711701,16200
0,20,16,3,2,2,3,0.00394736842105263,24300
0,20,16,1,1,3,1,0.0014278914802475,24300
0,20,16,2,1,3,1,0.0019927880053141,170100
0,20,16,2,2,3,1,0.00132852533687607,113400
0,20,16,3,2,3,1,0.00125156445556946,8100
0,20,16,1,1,3,2,0.615421227986673,10473300
0,20,16,2,1,3,2,0.241506927310685,20614500
0,20,16,2,2,3,2,0.117005124312014,9987300
0,20,16,2,3,3,2,0.000759157335357753,64800
0,20,16,3,1,3,2,0.0613266583229036,396900
0,20,16,3,2,3,2,0.180225281602002,1166400
0,20,16,3,3,3,2,0.00375469336670839,24300
0,20,16,1,1,3,3,0.373631603998096,6358500
0,20,16,1,2,3,3,0.00951927653498334,162000
0,20,16,2,1,3,3,0.247295501992788,21108600
0,20,16,2,2,3,3,0.360409944961093,30763800
0,20,16,2,3,3,3,0.0297020307458721,2535300
0,20,16,3,1,3,3,0.0888610763454318,575100
0,20,16,3,2,3,3,0.451814768460576,2924100
0,20,16,3,3,3,3,0.212765957446809,1377000
0,20,17,1,1,1,1,0.804621848739496,71352900
0,20,17,1,2,1,1,0.145414687614176,12895200
0,20,17,2,1,1,1,0.0989,24032700
0,20,17,2,2,1,1,0.841833333333333,204565500
0,20,17,2,3,1,1,0.0228666666666667,5556600
0,20,17,3,1,1,1,0.194774346793349,1328400
0,20,17,3,2,1,1,0.524940617577197,3580200
0,20,17,3,3,1,1,0.226840855106888,1547100
0,20,17,1,1,1,2,0.0485933503836317,4309200
0,20,17,1,2,1,2,0.00137011326269638,121500
0,20,17,2,1,1,2,0.00816666666666667,1984500
0,20,17,2,2,1,2,0.0277,6731100
0,20,17,2,3,1,2,0.000533333333333333,129600
0,20,17,3,1,1,2,0.0106888361045131,72900
0,20,17,3,2,1,2,0.0403800475059382,275400
0,20,17,3,3,1,2,0.00237529691211401,16200
0,20,17,1,1,2,1,0.0734428890241428,2932200
0,20,17,1,2,2,1,0.0101440454453236,405000
0,20,17,2,1,2,1,0.0358590978205778,4584600
0,20,17,2,2,2,1,0.0867967562088191,11097000
0,20,17,2,3,2,1,0.0010136847440446,129600
0,20,17,3,1,2,1,0.00987925356750823,72900
0,20,17,3,2,2,1,0.133918770581778,988200
0,20,17,3,3,2,1,0.0285400658616905,210600
0,20,17,1,1,2,2,0.728139582065328,29070900
0,20,17,1,2,2,2,0.188273483465206,7516800
0,20,17,2,1,2,2,0.289406994424734,37000800
0,20,17,2,2,2,2,0.559237202230106,71498700
0,20,17,2,3,2,2,0.0242017232640649,3094200
0,20,17,3,1,2,2,0.0120746432491767,89100
0,20,17,3,2,2,2,0.756311745334797,5580900
0,20,17,3,3,2,2,0.0537870472008782,396900
0,20,17,2,1,2,3,0.000570197668525089,72900
0,20,17,2,2,2,3,0.00259756715661429,332100
0,20,17,2,3,2,3,0.000316776482513938,40500
0,20,17,3,2,2,3,0.00329308452250274,24300
0,20,17,3,3,2,3,0.0021953896816685,16200
0,20,17,1,1,3,1,0.000865800865800866,16200
0,20,17,2,1,3,1,0.00320102432778489,243000
0,20,17,2,2,3,1,0.00117370892018779,89100
0,20,17,3,1,3,1,0.00244498777506112,24300
0,20,17,3,2,3,1,0.00162999185004075,16200
0,20,17,1,1,3,2,0.726839826839827,13599900
0,20,17,2,1,3,2,0.176909944515578,13429800
0,20,17,2,2,3,2,0.145753307725139,11064600
0,20,17,2,3,3,2,0.00106700810926163,81000
0,20,17,3,1,3,2,0.0431947840260799,429300
0,20,17,3,2,3,2,0.145884270578647,1449900
0,20,17,3,3,3,2,0.00407497962510187,40500
0,20,17,1,1,3,3,0.251082251082251,4698000
0,20,17,1,2,3,3,0.0212121212121212,396900
