"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability","area_transition"
0,20,81,3,2,1,2,0.15513237343242,2705400
0,20,81,3,3,1,2,0.0171853228053878,299700
0,20,81,1,1,2,1,0.0446692991115499,2932200
0,20,81,1,2,2,1,0.00839091806515301,550800
0,20,81,2,1,2,1,0.0057837384744342,1676700
0,20,81,2,2,2,1,0.0765856384464934,22202100
0,20,81,2,3,2,1,0.00131321598211791,380700
0,20,81,3,2,2,1,0.0823573857196827,1765800
0,20,81,3,3,2,1,0.00906686815262561,194400
0,20,81,1,1,2,2,0.787142152023692,51669900
0,20,81,1,2,2,2,0.156712734452122,10287000
0,20,81,2,1,2,2,0.118440905280805,34335900
0,20,81,2,2,2,2,0.762699077954736,221105700
0,20,81,2,3,2,2,0.0194467728415759,5637600
0,20,81,3,1,2,2,0.00264450321118247,56700
0,20,81,3,2,2,2,0.786550812240272,16864200
0,20,81,3,3,2,2,0.119002644503211,2551500
0,20,81,1,1,2,3,0.000987166831194472,64800
0,20,81,1,2,2,3,0.00209772951628825,137700
0,20,81,2,1,2,3,0.000949986029617212,275400
0,20,81,2,2,2,3,0.0118468846046382,3434400
0,20,81,2,3,2,3,0.00293378038558256,850500
0,20,81,3,2,2,3,0.000377786173026067,8100
0,20,81,2,1,3,1,0.000959444041074577,299700
0,20,81,2,2,3,1,0.000700134840784151,218700
0,20,81,2,3,3,1,2.59309200290426e-05,8100
0,20,81,3,2,3,1,0.00417014178482068,162000
0,20,81,3,3,3,1,0.000417014178482068,16200
0,20,81,1,1,3,2,0.579561128526646,37438200
0,20,81,1,2,3,2,0.000250783699059561,16200
0,20,81,2,1,3,2,0.291878435846904,91173600
0,20,81,2,2,3,2,0.145342806762784,45400500
0,20,81,2,3,3,2,0.00134840784151022,421200
0,20,81,3,1,3,2,0.0239783152627189,931500
0,20,81,3,2,3,2,0.368223519599666,14304600
0,20,81,3,3,3,2,0.0688073394495413,2673000
0,20,81,1,1,3,3,0.416426332288401,26900100
0,20,81,1,2,3,3,0.00376175548589342,243000
0,20,81,2,1,3,3,0.327533450886837,102311100
0,20,81,2,2,3,3,0.218753241365004,68331600
0,20,81,2,3,3,3,0.0134581474950731,4203900
0,20,81,3,1,3,3,0.01209341117598,469800
0,20,81,3,2,3,3,0.402210175145955,15624900
0,20,81,3,3,3,3,0.120100083402836,4665600
0,20,82,1,1,1,1,0.449152542372881,429300
0,20,82,1,2,1,1,0.135593220338983,129600
0,20,82,2,1,1,1,0.0295566502463054,145800
0,20,82,2,2,1,1,0.737274220032841,3636900
0,20,82,2,3,1,1,0.0229885057471264,113400
0,20,82,3,1,1,1,0.0833333333333333,40500
0,20,82,3,2,1,1,0.633333333333333,307800
0,20,82,3,3,1,1,0.133333333333333,64800
0,20,82,1,1,1,2,0.415254237288136,396900
0,20,82,2,1,1,2,0.00656814449917898,32400
0,20,82,2,2,1,2,0.197044334975369,972000
0,20,82,2,3,1,2,0.00656814449917898,32400
0,20,82,3,2,1,2,0.133333333333333,64800
0,20,82,3,3,1,2,0.0166666666666667,8100
0,20,82,1,1,2,1,0.0152801358234295,72900
0,20,82,1,2,2,1,0.0033955857385399,16200
0,20,82,2,1,2,1,0.00697167755991285,129600
0,20,82,2,2,2,1,0.0675381263616558,1255500
0,20,82,2,3,2,1,0.00217864923747277,40500
0,20,82,3,2,2,1,0.0645161290322581,64800
0,20,82,1,1,2,2,0.848896434634975,4050000
0,20,82,1,2,2,2,0.132427843803056,631800
0,20,82,2,1,2,2,0.118954248366013,2211300
0,20,82,2,2,2,2,0.674074074074074,12530700
0,20,82,2,3,2,2,0.0675381263616558,1255500
0,20,82,3,2,2,2,0.419354838709677,421200
0,20,82,3,3,2,2,0.451612903225806,453600
0,20,82,2,1,2,3,0.0148148148148148,275400
0,20,82,2,2,2,3,0.0357298474945534,664200
0,20,82,2,3,2,3,0.0122004357298475,226800
0,20,82,3,2,2,3,0.0241935483870968,24300
0,20,82,3,3,2,3,0.0403225806451613,40500
0,20,82,1,1,3,1,0.00132802124833997,8100
0,20,82,2,1,3,1,0.00255102040816327,97200
0,20,82,2,2,3,1,0.00233843537414966,89100
0,20,82,3,2,3,1,0.00770712909441233,32400
0,20,82,3,3,3,1,0.0115606936416185,48600
0,20,82,1,1,3,2,0.463479415670651,2826900
0,20,82,1,2,3,2,0.00265604249667995,16200
0,20,82,2,1,3,2,0.156462585034014,5961600
0,20,82,2,2,3,2,0.141581632653061,5394600
0,20,82,2,3,3,2,0.00297619047619048,113400
0,20,82,3,1,3,2,0.0134874759152216,56700
0,20,82,3,2,3,2,0.159922928709056,672300
0,20,82,3,3,3,2,0.0115606936416185,48600
0,20,82,1,1,3,3,0.49800796812749,3037500
0,20,82,1,2,3,3,0.0345285524568393,210600
0,20,82,2,1,3,3,0.242559523809524,9242100
0,20,82,2,2,3,3,0.375,14288400
0,20,82,2,3,3,3,0.076530612244898,2916000
0,20,82,3,1,3,3,0.0308285163776493,129600
0,20,82,3,2,3,3,0.421965317919075,1773900
0,20,82,3,3,3,3,0.342967244701349,1441800
0,20,83,1,1,1,1,0.46551724137931,656100
0,20,83,1,2,1,1,0.0747126436781609,105300
0,20,83,2,1,1,1,0.0338770388958595,218700
0,20,83,2,2,1,1,0.766624843161857,4949100
0,20,83,2,3,1,1,0.0238393977415307,153900
0,20,83,3,1,1,1,0.0782122905027933,113400
0,20,83,3,2,1,1,0.581005586592179,842400
0,20,83,3,3,1,1,0.150837988826816,218700
0,20,83,1,1,1,2,0.396551724137931,558900
0,20,83,1,2,1,2,0.0632183908045977,89100
0,20,83,2,1,1,2,0.013801756587202,89100
0,20,83,2,2,1,2,0.161856963613551,1044900
0,20,83,3,2,1,2,0.189944134078212,275400
0,20,83,1,1,2,1,0.0354609929078014,283500
0,20,83,1,2,2,1,0.00709219858156028,56700
0,20,83,2,1,2,1,0.00453091684434968,137700
0,20,83,2,2,2,1,0.0658315565031983,2000700
0,20,83,2,3,2,1,0.00213219616204691,64800
0,20,83,3,2,2,1,0.0460251046025105,89100
0,20,83,1,1,2,2,0.806484295845998,6447600
0,20,83,1,2,2,2,0.147922998986829,1182600
0,20,83,2,1,2,2,0.12180170575693,3701700
0,20,83,2,2,2,2,0.713752665245203,21691800
0,20,83,2,3,2,2,0.0445095948827292,1352700
0,20,83,3,1,2,2,0.00836820083682008,16200
0,20,83,3,2,2,2,0.573221757322176,1109700
0,20,83,3,3,2,2,0.368200836820084,712800
0,20,83,1,1,2,3,0.00202634245187437,16200
0,20,83,1,2,2,3,0.00101317122593718,8100
0,20,83,2,1,2,3,0.00186567164179104,56700
0,20,83,2,2,2,3,0.0341151385927505,1036800
0,20,83,2,3,2,3,0.0114605543710021,348300
0,20,83,3,2,2,3,0.00418410041841004,8100
0,20,83,2,1,3,1,0.0018990346573825,97200
0,20,83,2,2,3,1,0.000949517328691249,48600
0,20,83,3,2,3,1,0.0120068610634648,56700
0,20,83,3,3,3,1,0.00514579759862779,24300
0,20,83,1,1,3,2,0.50625,5248800
0,20,83,2,1,3,2,0.191802500395632,9817200
0,20,83,2,2,3,2,0.115049849659756,5888700
0,20,83,2,3,3,2,0.00348156353853458,178200
0,20,83,3,1,3,2,0.0120068610634648,56700
0,20,83,3,2,3,2,0.207547169811321,980100
0,20,83,3,3,3,2,0.0205831903945112,97200
0,20,83,1,1,3,3,0.4921875,5103000
0,20,83,1,2,3,3,0.0015625,16200
0,20,83,2,1,3,3,0.295774647887324,15138900
0,20,83,2,2,3,3,0.351954423168223,18014400
0,20,83,2,3,3,3,0.0390884633644564,2000700
0,20,83,3,1,3,3,0.0308747855917667,145800
0,20,83,3,2,3,3,0.421955403087479,1992600
0,20,83,3,3,3,3,0.289879931389365,1368900
0,20,84,1,1,1,1,0.711340206185567,558900
0,20,84,1,2,1,1,0.154639175257732,121500
0,20,84,2,1,1,1,0.0330948121645796,299700
0,20,84,2,2,1,1,0.756708407871199,6852600
0,20,84,2,3,1,1,0.0205724508050089,186300
0,20,84,3,1,1,1,0.0613496932515337,81000
0,20,84,3,2,1,1,0.619631901840491,818100
0,20,84,3,3,1,1,0.147239263803681,194400
0,20,84,1,1,1,2,0.11340206185567,89100
0,20,84,1,2,1,2,0.0206185567010309,16200
0,20,84,2,1,1,2,0.00805008944543828,72900
0,20,84,2,2,1,2,0.178890876565295,1620000
0,20,84,2,3,1,2,0.00268336314847943,24300
0,20,84,3,1,1,2,0.0122699386503067,16200
0,20,84,3,2,1,2,0.153374233128834,202500
0,20,84,3,3,1,2,0.00613496932515337,8100
0,20,84,1,1,2,1,0.00547445255474453,24300
0,20,84,1,2,2,1,0.00547445255474453,24300
0,20,84,2,1,2,1,0.00196155355041193,40500
0,20,84,2,2,2,1,0.0459003530796391,947700
0,20,84,2,3,2,1,0.00353079639074147,72900
0,20,84,3,2,2,1,0.036144578313253,24300
0,20,84,1,1,2,2,0.751824817518248,3337200
0,20,84,1,2,2,2,0.204379562043796,907200
0,20,84,2,1,2,2,0.119262455865045,2462400
0,20,84,2,2,2,2,0.752059631227933,15527700
0,20,84,2,3,2,2,0.0455080423695567,939600
0,20,84,3,1,2,2,0.0240963855421687,16200
0,20,84,3,2,2,2,0.590361445783133,396900
0,20,84,3,3,2,2,0.349397590361446,234900
0,20,84,1,1,2,3,0.0145985401459854,64800
0,20,84,1,2,2,3,0.0182481751824818,81000
0,20,84,2,1,2,3,0.00549234994115339,113400
0,20,84,2,2,2,3,0.0239309533150255,494100
0,20,84,2,3,2,3,0.00235386426049431,48600
0,20,84,2,1,3,1,0.00155763239875389,64800
0,20,84,2,2,3,1,0.00058411214953271,24300
0,20,84,2,3,3,1,0.000194704049844237,8100
0,20,84,3,2,3,1,0.00910746812386157,40500
0,20,84,3,3,3,1,0.00728597449908925,32400
0,20,84,1,1,3,2,0.481481481481481,3896100
0,20,84,2,1,3,2,0.224299065420561,9331200
0,20,84,2,2,3,2,0.11351246105919,4722300
0,20,84,2,3,3,2,0.0021417445482866,89100
0,20,84,3,1,3,2,0.0127504553734062,56700
0,20,84,3,2,3,2,0.213114754098361,947700
0,20,84,3,3,3,2,0.0182149362477231,81000
0,20,84,1,1,3,3,0.518518518518518,4195800
0,20,84,2,1,3,3,0.226246105919003,9412200
0,20,84,2,2,3,3,0.361954828660436,15057900
0,20,84,2,3,3,3,0.0695093457943925,2891700
0,20,84,3,1,3,3,0.0200364298724954,89100
0,20,84,3,2,3,3,0.395264116575592,1757700
0,20,84,3,3,3,3,0.324225865209472,1441800
0,20,85,1,1,1,1,0.761363636363636,5427000
0,20,85,1,2,1,1,0.0818181818181818,583200
0,20,85,2,1,1,1,0.0393638797039836,2025000
0,20,85,2,2,1,1,0.701306880806172,36077400
0,20,85,2,3,1,1,0.0278696268304204,1433700
0,20,85,3,1,1,1,0.0567164179104478,307800
0,20,85,3,2,1,1,0.540298507462687,2932200
0,20,85,3,3,1,1,0.0985074626865672,534600
0,20,85,1,1,1,2,0.145454545454545,1036800
0,20,85,1,2,1,2,0.0113636363636364,81000
0,20,85,2,1,1,2,0.0166902849944891,858600
0,20,85,2,2,1,2,0.211305306250984,10870200
0,20,85,2,3,1,2,0.00346402141395056,178200
0,20,85,3,1,1,2,0.00298507462686567,16200
0,20,85,3,2,1,2,0.255223880597015,1385100
0,20,85,3,3,1,2,0.0462686567164179,251100
0,20,85,1,1,2,1,0.00859714776979873,688500
0,20,85,1,2,2,1,0.000910286234449277,72900
0,20,85,2,1,2,1,0.00280679869016061,291600
0,20,85,2,2,2,1,0.0571495399968813,5937300
0,20,85,2,3,2,1,0.00124746608451583,129600
0,20,85,3,2,2,1,0.0378787878787879,486000
0,20,85,3,3,2,1,0.00694444444444444,89100
0,20,85,1,1,2,2,0.815717608981491,65326500
0,20,85,1,2,2,2,0.127743501567715,10230300
0,20,85,2,1,2,2,0.163573990332138,16993800
0,20,85,2,2,2,2,0.708482769374708,73604700
0,20,85,2,3,2,2,0.0396070481833775,4114800
0,20,85,3,1,2,2,0.00126262626262626,16200
0,20,85,3,2,2,2,0.746212121212121,9574200
0,20,85,3,3,2,2,0.202020202020202,2592000
0,20,85,1,1,2,3,0.0256903003944574,2057400
0,20,85,1,2,2,3,0.0213411550520886,1709100
0,20,85,2,1,2,3,0.00491189770778107,510300
0,20,85,2,2,2,3,0.0206611570247934,2146500
0,20,85,2,3,2,3,0.00155933260564478,162000
0,20,85,3,2,2,3,0.00568181818181818,72900
0,20,85,2,1,3,1,0.00113071008593397,283500
0,20,85,2,2,3,1,0.000904568068747173,226800
0,20,85,3,1,3,1,0.000664187035069075,40500
0,20,85,3,2,3,1,0.00332093517534538,202500
0,20,85,3,3,3,1,0.00106269925611052,64800
0,20,85,1,1,3,2,0.0602881521891174,3491100
0,20,85,2,1,3,2,0.142340246817859,35688600
0,20,85,2,2,3,2,0.0986948375008077,24745500
0,20,85,2,3,3,2,0.00216450216450216,542700
0,20,85,3,1,3,2,0.0207226354941552,1263600
0,20,85,3,2,3,2,0.203639744952179,12417300
0,20,85,3,3,3,2,0.0305526036131775,1863000
0,20,85,1,1,3,3,0.929780388865576,53840700
0,20,85,1,2,3,3,0.00993145894530704,575100
0,20,85,2,1,3,3,0.356593655101118,89407800
0,20,85,2,2,3,3,0.354299928926795,88832700
0,20,85,2,3,3,3,0.0438715513342379,10999800
0,20,85,3,1,3,3,0.0358660998937301,2187000
0,20,85,3,2,3,3,0.43278427205101,26389800
0,20,85,3,3,3,3,0.271386822529224,16548300
0,20,86,1,1,1,1,0.656367041198502,5678100
0,20,86,1,2,1,1,0.138576779026217,1198800
0,20,86,2,1,1,1,0.0333739095151146,2664900
0,20,86,2,2,1,1,0.766484073848651,61203600
0,20,86,2,3,1,1,0.021505376344086,1717200
0,20,86,3,1,1,1,0.0642040457343887,591300
0,20,86,3,2,1,1,0.594547053649956,5475600
0,20,86,3,3,1,1,0.128408091468777,1182600
0,20,86,1,1,1,2,0.185393258426966,1603800
0,20,86,1,2,1,2,0.0196629213483146,170100
0,20,86,2,1,1,2,0.00912964090079124,729000
0,20,86,2,2,1,2,0.167579630756746,13381200
0,20,86,2,3,1,2,0.00192736863461148,153900
0,20,86,3,1,1,2,0.00615655233069481,56700
0,20,86,3,2,1,2,0.179419525065963,1652400
0,20,86,3,3,1,2,0.0272647317502199,251100
0,20,86,1,1,2,1,0.0085430076067876,591300
0,20,86,1,2,2,1,0.00163838502047981,113400
0,20,86,2,1,2,1,0.00372612948299953,518400
0,20,86,2,2,2,1,0.068234746157429,9493200
0,20,86,2,3,2,1,0.00227061015370284,315900
0,20,86,3,2,2,1,0.0745891276864728,955800
0,20,86,3,3,2,1,0.011378002528445,145800
0,20,86,1,1,2,2,0.823405500292569,56991600
0,20,86,1,2,2,2,0.138092451726156,9558000
0,20,86,2,1,2,2,0.12156497438286,16912800
0,20,86,2,2,2,2,0.76059618071728,105818400
0,20,86,2,3,2,2,0.0288192827200745,4009500
0,20,86,3,1,2,2,0.000632111251580278,8100
0,20,86,3,2,2,2,0.645385587863464,8270100
0,20,86,3,3,2,2,0.257269279393173,3296700
0,20,86,1,1,2,3,0.0227033352837917,1571400
0,20,86,1,2,2,3,0.0056173200702165,388800
0,20,86,2,1,2,3,0.00133907778295296,186300
0,20,86,2,2,2,3,0.0113530507685142,1579500
0,20,86,2,3,2,3,0.00209594783418724,291600
0,20,86,3,2,2,3,0.00442477876106195,56700
0,20,86,3,3,2,3,0.00632111251580278,81000
0,20,86,2,1,3,1,0.000816580472061282,170100
0,20,86,2,2,3,1,0.00167204572850644,348300
0,20,86,3,1,3,1,0.000152625152625153,8100
0,20,86,3,2,3,1,0.00427350427350427,226800
0,20,86,3,3,3,1,0.00106837606837607,56700
0,20,86,1,1,3,2,0.181478285878631,10222200
0,20,86,2,1,3,2,0.166115798887895,34603200
0,20,86,2,2,3,2,0.12256484037796,25531200
0,20,86,2,3,3,2,0.00151650659097095,315900
0,20,86,3,1,3,2,0.0181623931623932,963900
0,20,86,3,2,3,2,0.287698412698413,15268500
0,20,86,3,3,3,2,0.0245726495726496,1304100
0,20,86,1,1,3,3,0.814351452401496,45870300
0,20,86,1,2,3,3,0.00417026171987345,234900
0,20,86,2,1,3,3,0.378776684683283,78902100
0,20,86,2,2,3,3,0.296068748298791,61673400
0,20,86,2,3,3,3,0.0324687949605319,6763500
0,20,86,3,1,3,3,0.0241147741147741,1279800
0,20,86,3,2,3,3,0.401862026862027,21327300
0,20,86,3,3,3,3,0.238095238095238,12636000
0,20,124,1,1,1,1,0.888246628131021,3734100
0,20,124,1,2,1,1,0.0250481695568401,105300
0,20,124,2,1,1,1,0.0419407894736842,413100
0,20,124,2,2,1,1,0.634868421052632,6253200
0,20,124,2,3,1,1,0.0304276315789474,299700
0,20,124,3,1,1,1,0.00411522633744856,8100
0,20,124,3,2,1,1,0.609053497942387,1198800
0,20,124,3,3,1,1,0.102880658436214,202500
0,20,124,1,1,1,2,0.0867052023121387,364500
0,20,124,2,1,1,2,0.0238486842105263,234900
0,20,124,2,2,1,2,0.262335526315789,2583900
0,20,124,2,3,1,2,0.00657894736842105,64800
0,20,124,3,2,1,2,0.251028806584362,494100
0,20,124,3,3,1,2,0.0329218106995885,64800
0,20,124,1,1,2,1,0.00673400673400673,16200
0,20,124,2,1,2,1,0.00132100396301189,24300
0,20,124,2,2,2,1,0.0268604139145751,494100
0,20,124,2,3,2,1,0.00396301188903567,72900
0,20,124,3,2,2,1,0.054678007290401,364500
0,20,124,3,3,2,1,0.00243013365735115,16200
0,20,124,1,1,2,2,0.808080808080808,1944000
0,20,124,1,2,2,2,0.185185185185185,445500
0,20,124,2,1,2,2,0.0871862615587847,1603800
0,20,124,2,2,2,2,0.776750330250991,14288400
0,20,124,2,3,2,2,0.0915896081021576,1684800
0,20,124,3,1,2,2,0.00243013365735115,16200
0,20,124,3,2,2,2,0.732685297691373,4884300
0,20,124,3,3,2,2,0.205346294046173,1368900
0,20,124,2,1,2,3,0.00264200792602378,48600
0,20,124,2,2,2,3,0.00968736239542052,178200
0,20,124,3,2,2,3,0.00121506682867558,8100
0,20,124,3,3,2,3,0.00121506682867558,8100
0,20,124,1,1,3,1,0.0297029702970297,24300
0,20,124,1,1,3,2,0.504950495049505,413100
0,20,124,2,1,3,2,0.210805084745763,1611900
0,20,124,2,2,3,2,0.217161016949153,1660500
0,20,124,2,3,3,2,0.00211864406779661,16200
0,20,124,3,1,3,2,0.0164948453608247,64800
0,20,124,3,2,3,2,0.284536082474227,1117800
0,20,124,3,3,3,2,0.123711340206186,486000
0,20,124,1,1,3,3,0.435643564356436,356400
0,20,124,1,2,3,3,0.0297029702970297,24300
0,20,124,2,1,3,3,0.133474576271186,1020600
0,20,124,2,2,3,3,0.412076271186441,3150900
0,20,124,2,3,3,3,0.024364406779661,186300
0,20,124,3,1,3,3,0.00824742268041237,32400
0,20,124,3,2,3,3,0.315463917525773,1239300
0,20,124,3,3,3,3,0.251546391752577,988200
0,20,125,1,1,1,1,0.857798165137615,1514700
0,20,125,1,2,1,1,0.0229357798165138,40500
0,20,125,2,1,1,1,0.0588235294117647,307800
0,20,125,2,2,1,1,0.63312693498452,3312900
0,20,125,2,3,1,1,0.0417956656346749,218700
0,20,125,3,2,1,1,0.714285714285714,526500
0,20,125,3,3,1,1,0.0879120879120879,64800
0,20,125,1,1,1,2,0.110091743119266,194400
0,20,125,1,2,1,2,0.00917431192660551,16200
0,20,125,2,1,1,2,0.00773993808049536,40500
0,20,125,2,2,1,2,0.246130030959752,1287900
0,20,125,2,3,1,2,0.0123839009287926,64800
0,20,125,3,2,1,2,0.186813186813187,137700
0,20,125,3,3,1,2,0.010989010989011,8100
0,20,125,1,1,2,1,0.0153846153846154,40500
0,20,125,1,2,2,1,0.00307692307692308,8100
0,20,125,2,2,2,1,0.0600706713780919,688500
0,20,125,2,3,2,1,0.00424028268551237,48600
0,20,125,3,2,2,1,0.0489296636085627,129600
0,20,125,3,3,2,1,0.0336391437308868,89100
0,20,125,1,1,2,2,0.873846153846154,2300400
0,20,125,1,2,2,2,0.0676923076923077,178200
0,20,125,2,1,2,2,0.10530035335689,1206900
0,20,125,2,2,2,2,0.768197879858657,8804700
0,20,125,2,3,2,2,0.0586572438162544,672300
0,20,125,3,2,2,2,0.602446483180428,1595700
0,20,125,3,3,2,2,0.311926605504587,826200
0,20,125,1,1,2,3,0.0246153846153846,64800
0,20,125,1,2,2,3,0.0153846153846154,40500
0,20,125,2,1,2,3,0.00212014134275618,24300
0,20,125,2,2,2,3,0.00141342756183746,16200
0,20,125,3,2,2,3,0.00305810397553517,8100
0,20,125,1,1,3,2,0.516949152542373,494100
0,20,125,2,1,3,2,0.309370988446727,1952100
0,20,125,2,2,3,2,0.20795892169448,1312200
0,20,125,3,1,3,2,0.0620689655172414,72900
0,20,125,3,2,3,2,0.289655172413793,340200
0,20,125,3,3,3,2,0.0827586206896552,97200
0,20,125,1,1,3,3,0.338983050847458,324000
0,20,125,1,2,3,3,0.144067796610169,137700
0,20,125,2,1,3,3,0.161745827984596,1020600
0,20,125,2,2,3,3,0.313222079589217,1976400
0,20,125,2,3,3,3,0.00770218228498074,48600
0,20,125,3,2,3,3,0.351724137931034,413100
0,20,125,3,3,3,3,0.213793103448276,251100
0,20,126,1,1,1,1,0.856041131105398,2697300
0,20,126,1,2,1,1,0.0154241645244216,48600
0,20,126,2,1,1,1,0.0412595005428882,307800
0,20,126,2,2,1,1,0.59500542888165,4438800
0,20,126,2,3,1,1,0.0162866449511401,121500
0,20,126,3,1,1,1,0.00543478260869565,8100
0,20,126,3,2,1,1,0.527173913043478,785700
0,20,126,3,3,1,1,0.168478260869565,251100
0,20,126,1,1,1,2,0.113110539845758,356400
0,20,126,1,2,1,2,0.0154241645244216,48600
0,20,126,2,1,1,2,0.0217155266015201,162000
0,20,126,2,2,1,2,0.308360477741585,2300400
0,20,126,2,3,1,2,0.0173724212812161,129600
0,20,126,3,2,1,2,0.28804347826087,429300
0,20,126,3,3,1,2,0.0108695652173913,16200
0,20,126,1,1,2,1,0.0287539936102236,72900
0,20,126,2,1,2,1,0.000803535556448373,16200
0,20,126,2,2,2,1,0.01727601446364,348300
0,20,126,2,3,2,1,0.00200883889112093,40500
0,20,126,3,2,2,1,0.0349492671927847,251100
0,20,126,3,3,2,1,0.00789177001127396,56700
0,20,126,1,1,2,2,0.875399361022364,2219400
0,20,126,1,2,2,2,0.0926517571884984,234900
0,20,126,2,1,2,2,0.0799517878666131,1611900
0,20,126,2,2,2,2,0.789473684210526,15916500
0,20,126,2,3,2,2,0.10365608678184,2089800
0,20,126,3,1,2,2,0.00450958286358512,32400
0,20,126,3,2,2,2,0.750845546786922,5394600
0,20,126,3,3,2,2,0.198421645997745,1425600
0,20,126,1,1,2,3,0.00319488817891374,8100
0,20,126,2,1,2,3,0.000401767778224186,8100
0,20,126,2,2,2,3,0.00642828445158698,129600
0,20,126,3,2,2,3,0.00225479143179256,16200
0,20,126,3,3,2,3,0.00112739571589628,8100
0,20,126,1,1,3,2,0.30316742081448,542700
0,20,126,1,2,3,2,0.00904977375565611,16200
0,20,126,2,1,3,2,0.161030595813205,1620000
0,20,126,2,2,3,2,0.177938808373591,1790100
0,20,126,3,1,3,2,0.00700934579439252,24300
0,20,126,3,2,3,2,0.285046728971963,988200
0,20,126,3,3,3,2,0.0654205607476635,226800
0,20,126,1,1,3,3,0.457013574660633,818100
0,20,126,1,2,3,3,0.230769230769231,413100
0,20,126,2,1,3,3,0.165861513687601,1668600
0,20,126,2,2,3,3,0.466183574879227,4689900
0,20,126,2,3,3,3,0.0289855072463768,291600
0,20,126,3,1,3,3,0.0163551401869159,56700
0,20,126,3,2,3,3,0.348130841121495,1206900
0,20,126,3,3,3,3,0.27803738317757,963900
0,20,130,1,1,1,1,0.852999340804219,10481400
0,20,130,1,2,1,1,0.035596572181938,437400
0,20,130,2,1,1,1,0.0659888739689238,2786400
0,20,130,2,2,1,1,0.573757912910033,24227100
0,20,130,2,3,1,1,0.0159217341262229,672300
0,20,130,3,1,1,1,0.0079284407399878,315900
0,20,130,3,2,1,1,0.520837568611506,20752200
0,20,130,3,3,1,1,0.11323439723521,4511700
0,20,130,1,1,1,2,0.104152933421226,1279800
0,20,130,1,2,1,2,0.00725115359261701,89100
0,20,130,2,1,1,2,0.0397084212545559,1676700
0,20,130,2,2,1,2,0.296949932860157,12538800
0,20,130,2,3,1,2,0.00767312488010742,324000
0,20,130,3,1,1,2,0.0020329335230738,81000
0,20,130,3,2,1,2,0.311648709087213,12417300
0,20,130,3,3,1,2,0.0441146574507014,1757700
0,20,130,3,2,1,3,0.00020329335230738,8100
0,20,130,1,1,2,1,0.0209876543209877,413100
0,20,130,1,2,2,1,0.00205761316872428,40500
0,20,130,2,1,2,1,0.00264783759929391,267300
0,20,130,2,2,2,1,0.0382732889352483,3863700
0,20,130,2,3,2,1,0.00112332504212469,113400
0,20,130,3,2,2,1,0.0263485846537297,1198800
0,20,130,3,3,2,1,0.0103257966886238,469800
0,20,130,1,1,2,2,0.851028806584362,16750800
0,20,130,1,2,2,2,0.0921810699588477,1814400
0,20,130,2,1,2,2,0.133836155018856,13510800
0,20,130,2,2,2,2,0.799887667495788,80748900
0,20,130,2,3,2,2,0.0151648880686833,1530900
0,20,130,3,1,2,2,0.00907957984689336,413100
0,20,130,3,2,2,2,0.722093644294107,32853600
0,20,130,3,3,2,2,0.220402350008902,10027800
0,20,130,1,1,2,3,0.0316872427983539,623700
0,20,130,1,2,2,3,0.00205761316872428,40500
0,20,130,2,1,2,3,0.000802375030089064,81000
0,20,130,2,2,2,3,0.00826446280991736,834300
0,20,130,3,1,2,3,0.000178030977390066,8100
0,20,130,3,2,2,3,0.00462880541214171,210600
0,20,130,3,3,2,3,0.00694320811821257,315900
0,20,130,2,1,3,1,0.000477184610796302,64800
0,20,130,2,2,3,1,0.00119296152699075,162000
0,20,130,3,2,3,1,0.000548696844993141,16200
0,20,130,3,3,3,1,0.000548696844993141,16200
0,20,130,1,1,3,2,0.453133666112035,6617700
0,20,130,1,2,3,2,0.000554631170271769,8100
0,20,130,2,1,3,2,0.173754846406203,23595300
0,20,130,2,2,3,2,0.214076946018491,29070900
0,20,130,2,3,3,2,0.00107366537429168,145800
0,20,130,3,1,3,2,0.0148148148148148,437400
0,20,130,3,2,3,2,0.226063100137174,6674400
0,20,130,3,3,3,2,0.0246913580246914,729000
0,20,130,1,1,3,3,0.532445923460898,7776000
0,20,130,1,2,3,3,0.0138657792567942,202500
0,20,130,2,1,3,3,0.222427676707426,30204900
0,20,130,2,2,3,3,0.373098717566358,50665500
0,20,130,2,3,3,3,0.0138980017894423,1887300
0,20,130,3,1,3,3,0.00301783264746228,89100
0,20,130,3,2,3,3,0.538820301783265,15908400
0,20,130,3,3,3,3,0.191495198902606,5653800
0,20,131,1,1,1,1,0.889428918590523,11858400
0,20,131,1,2,1,1,0.0364520048602673,486000
0,20,131,2,1,1,1,0.0770891816022457,2891700
0,20,131,2,2,1,1,0.628805873461455,23587200
0,20,131,2,3,1,1,0.0151155258043619,567000
0,20,131,3,1,1,1,0.0087719298245614,348300
0,20,131,3,2,1,1,0.561199510403917,22283100
0,20,131,3,3,1,1,0.137698898408813,5467500
0,20,131,1,1,1,2,0.0704738760631835,939600
0,20,131,1,2,1,2,0.00364520048602673,48600
0,20,131,2,1,1,2,0.0412437918376161,1547100
0,20,131,2,2,1,2,0.231267544806737,8675100
0,20,131,2,3,1,2,0.00647808248758368,243000
0,20,131,3,1,1,2,0.00346797225622195,137700
0,20,131,3,2,1,2,0.256425948592411,10181700
0,20,131,3,3,1,2,0.0324357405140759,1287900
0,20,131,1,1,2,1,0.0376697328077092,696600
0,20,131,1,2,2,1,0.00657030223390276,121500
