"from_time","to_time","land_type","age_before","age_after","from_cover","to_cover","probability","area_transition"
0,20,6,2,1,2,1,0.0733133433283358,3960900
0,20,6,2,2,2,1,0.080359820089955,4341600
0,20,6,2,3,2,1,0.000299850074962519,16200
0,20,6,3,1,2,1,0.0023696682464455,8100
0,20,6,3,2,2,1,0.239336492890995,818100
0,20,6,3,3,2,1,0.028436018957346,97200
0,20,6,1,1,2,2,0.759020618556701,4770900
0,20,6,1,2,2,2,0.0631443298969072,396900
0,20,6,2,1,2,2,0.336131934032984,18160200
0,20,6,2,2,2,2,0.465817091454273,25166700
0,20,6,2,3,2,2,0.0395802098950525,2138400
0,20,6,3,2,2,2,0.616113744075829,2106000
0,20,6,3,3,2,2,0.113744075829384,388800
0,20,6,2,2,2,3,0.00314842578710645,170100
0,20,6,2,3,2,3,0.00134932533733133,72900
0,20,6,1,1,3,1,0.00408163265306122,16200
0,20,6,2,1,3,1,0.00296515937731653,32400
0,20,6,2,2,3,1,0.000741289844329133,8100
0,20,6,3,2,3,1,0.0380710659898477,243000
0,20,6,3,3,3,1,0.0126903553299492,81000
0,20,6,1,1,3,2,0.802040816326531,3183300
0,20,6,2,1,3,2,0.13639733135656,1490400
0,20,6,2,2,3,2,0.272053372868792,2972700
0,20,6,2,3,3,2,0.00296515937731653,32400
0,20,6,3,1,3,2,0.135786802030457,866700
0,20,6,3,2,3,2,0.199238578680203,1271700
0,20,6,3,3,3,2,0.0482233502538071,307800
0,20,6,1,1,3,3,0.175510204081633,696600
0,20,6,1,2,3,3,0.0183673469387755,72900
0,20,6,2,1,3,3,0.115641215715345,1263600
0,20,6,2,2,3,3,0.424759080800593,4641300
0,20,6,2,3,3,3,0.044477390659748,486000
0,20,6,3,1,3,3,0.173857868020305,1109700
0,20,6,3,2,3,3,0.33756345177665,2154600
0,20,6,3,3,3,3,0.0545685279187817,348300
0,20,7,1,1,1,1,0.759795570698467,28900800
0,20,7,1,2,1,1,0.228066439522998,8675100
0,20,7,2,1,1,1,0.153846153846154,17415000
0,20,7,2,2,1,1,0.782754919499106,88605900
0,20,7,2,3,1,1,0.0507334525939177,5742900
0,20,7,3,1,1,1,0.0715563506261181,648000
0,20,7,3,2,1,1,0.745080500894454,6747300
0,20,7,3,3,1,1,0.183363148479428,1660500
0,20,7,1,1,1,2,0.0114991482112436,437400
0,20,7,1,2,1,2,0.000638841567291312,24300
0,20,7,2,1,1,2,0.00508050089445438,575100
0,20,7,2,2,1,2,0.00758497316636852,858600
0,20,7,1,1,2,1,0.105726872246696,583200
0,20,7,1,2,2,1,0.013215859030837,72900
0,20,7,2,1,2,1,0.0670005180452426,3142800
0,20,7,2,2,2,1,0.115696770851321,5427000
0,20,7,2,3,2,1,0.00448972543602141,210600
0,20,7,3,1,2,1,0.00458715596330275,8100
0,20,7,3,2,2,1,0.330275229357798,583200
0,20,7,3,3,2,1,0.105504587155963,186300
0,20,7,1,1,2,2,0.806167400881057,4446900
0,20,7,1,2,2,2,0.0748898678414097,413100
0,20,7,2,1,2,2,0.311863236055949,14628600
0,20,7,2,2,2,2,0.455707131756173,21375900
0,20,7,2,3,2,2,0.0355724399930927,1668600
0,20,7,3,1,2,2,0.00458715596330275,8100
0,20,7,3,2,2,2,0.458715596330275,810000
0,20,7,3,3,2,2,0.0963302752293578,170100
0,20,7,2,1,2,3,0.00069072699015714,32400
0,20,7,2,2,2,3,0.00621654291141426,291600
0,20,7,2,3,2,3,0.00276290796062856,129600
0,20,7,2,1,3,1,0.0114478114478114,137700
0,20,7,2,2,3,1,0.00336700336700337,40500
0,20,7,3,3,3,1,0.00279329608938547,16200
0,20,7,1,1,3,2,0.791245791245791,3807000
0,20,7,2,1,3,2,0.126599326599327,1522800
0,20,7,2,2,3,2,0.254545454545455,3061800
0,20,7,2,3,3,2,0.00269360269360269,32400
0,20,7,3,1,3,2,0.134078212290503,777600
0,20,7,3,2,3,2,0.142458100558659,826200
0,20,7,3,3,3,2,0.0153631284916201,89100
0,20,7,1,1,3,3,0.185185185185185,891000
0,20,7,1,2,3,3,0.0235690235690236,113400
0,20,7,2,1,3,3,0.111784511784512,1344600
0,20,7,2,2,3,3,0.432996632996633,5208300
0,20,7,2,3,3,3,0.0565656565656566,680400
0,20,7,3,1,3,3,0.223463687150838,1296000
0,20,7,3,2,3,3,0.386871508379888,2243700
0,20,7,3,3,3,3,0.0949720670391061,550800
0,20,8,1,1,1,1,0.745718050065876,100861200
0,20,8,1,2,1,1,0.233860342555995,31630500
0,20,8,2,1,1,1,0.107991321641656,48381300
0,20,8,2,2,1,1,0.842017718314952,377233200
0,20,8,2,3,1,1,0.0309347315132887,13859100
0,20,8,3,1,1,1,0.121387283236994,6123600
0,20,8,3,2,1,1,0.645472061657033,32562000
0,20,8,3,3,1,1,0.228323699421965,11518200
0,20,8,1,1,1,2,0.0186249850281471,2519100
0,20,8,1,2,1,2,0.00179662234998203,243000
0,20,8,2,1,1,2,0.00574941240282047,2575800
0,20,8,2,2,1,2,0.0132344964744169,5929200
0,20,8,2,3,1,2,7.23196528656662e-05,32400
0,20,8,3,1,1,2,0.00176621708413616,89100
0,20,8,3,2,1,2,0.00176621708413616,89100
0,20,8,3,3,1,2,0.00128452151573539,64800
0,20,8,1,1,2,1,0.0718976840649845,1684800
0,20,8,1,2,2,1,0.00207397165572071,48600
0,20,8,2,1,2,1,0.0928561161420152,15697800
0,20,8,2,2,2,1,0.14944180920895,25263900
0,20,8,2,3,2,1,0.00301854247520483,510300
0,20,8,3,1,2,1,0.00515463917525773,97200
0,20,8,3,2,2,1,0.2053264604811,3871800
0,20,8,3,3,2,1,0.0201890034364261,380700
0,20,8,1,1,2,2,0.855858969927411,20055600
0,20,8,1,2,2,2,0.0701693743518839,1644300
0,20,8,2,1,2,2,0.270375161707633,45708300
0,20,8,2,2,2,2,0.45373963873317,76707000
0,20,8,2,3,2,2,0.0273106223947104,4617000
0,20,8,3,1,2,2,0.00945017182130584,178200
0,20,8,3,2,2,2,0.656357388316151,12376800
0,20,8,3,3,2,2,0.103522336769759,1952100
0,20,8,2,1,2,3,0.000479133726222989,81000
0,20,8,2,2,2,3,0.00215610176800345,364500
0,20,8,2,3,2,3,0.000622873844089885,105300
0,20,8,1,1,3,1,0.00187090739008419,16200
0,20,8,2,1,3,1,0.00132300132300132,56700
0,20,8,2,2,3,1,0.00718200718200718,307800
0,20,8,2,3,3,1,0.000189000189000189,8100
0,20,8,3,2,3,1,0.00390763765541741,89100
0,20,8,3,3,3,1,0.000355239786856128,8100
0,20,8,1,1,3,2,0.840972871842844,7281900
0,20,8,2,1,3,2,0.0667170667170667,2859300
0,20,8,2,2,3,2,0.396144396144396,16977600
0,20,8,2,3,3,2,0.0117180117180117,502200
0,20,8,3,1,3,2,0.027708703374778,631800
0,20,8,3,2,3,2,0.356660746003552,8132400
0,20,8,3,3,3,2,0.0206039076376554,469800
0,20,8,1,1,3,3,0.147801683816651,1279800
0,20,8,1,2,3,3,0.00935453695042095,81000
0,20,8,2,1,3,3,0.0731430731430731,3134700
0,20,8,2,2,3,3,0.368928368928369,15811200
0,20,8,2,3,3,3,0.0746550746550746,3199500
0,20,8,3,1,3,3,0.0625222024866785,1425600
0,20,8,3,2,3,3,0.45044404973357,10270800
0,20,8,3,3,3,3,0.077797513321492,1773900
0,20,9,1,1,1,1,0.720607582825021,48802500
0,20,9,1,2,1,1,0.26563808156919,17990100
0,20,9,2,1,1,1,0.100974930362117,21141000
0,20,9,2,2,1,1,0.840258433921387,175923900
0,20,9,2,3,1,1,0.0386103373568555,8083800
0,20,9,3,1,1,1,0.144582723279649,3199500
0,20,9,3,2,1,1,0.616032210834553,13632300
0,20,9,3,3,1,1,0.232430453879941,5143500
0,20,9,1,1,1,2,0.0114818801578759,777600
0,20,9,1,2,1,2,0.00227245544791293,153900
0,20,9,2,1,1,2,0.00537759207675642,1125900
0,20,9,2,2,1,2,0.0147400185701021,3086100
0,20,9,2,3,1,2,3.86877127824203e-05,8100
0,20,9,3,1,1,2,0.00109809663250366,24300
0,20,9,3,2,1,2,0.00402635431918009,89100
0,20,9,3,3,1,2,0.00183016105417277,40500
0,20,9,1,1,2,1,0.0889929742388759,1231200
0,20,9,1,2,2,1,0.00234192037470726,32400
0,20,9,2,1,2,1,0.085385737578306,8059500
0,20,9,2,2,2,1,0.159529734832232,15057900
0,20,9,2,3,2,1,0.00240281472582168,226800
0,20,9,3,1,2,1,0.00147710487444609,16200
0,20,9,3,2,2,1,0.144017725258493,1579500
0,20,9,3,3,2,1,0.0192023633677991,210600
0,20,9,1,1,2,2,0.831967213114754,11510100
0,20,9,1,2,2,2,0.0766978922716628,1061100
0,20,9,2,1,2,2,0.222517806573415,21003300
0,20,9,2,2,2,2,0.489316055951257,46186200
0,20,9,2,3,2,2,0.0363854801338711,3434400
0,20,9,3,1,2,2,0.00812407680945347,89100
0,20,9,3,2,2,2,0.688330871491876,7549200
0,20,9,3,3,2,2,0.138847858197932,1522800
0,20,9,2,1,2,3,0.000257444434909465,24300
0,20,9,2,2,2,3,0.00334677765382305,315900
0,20,9,2,3,2,3,0.000858148116364885,81000
0,20,9,1,1,3,1,0.00413223140495868,16200
0,20,9,2,1,3,1,0.000723850886717336,16200
0,20,9,2,2,3,1,0.00941006152732537,210600
0,20,9,2,3,3,1,0.000361925443358668,8100
0,20,9,3,2,3,1,0.00460223537146614,56700
0,20,9,1,1,3,2,0.799586776859504,3134700
0,20,9,2,1,3,2,0.0579080709373869,1296000
0,20,9,2,2,3,2,0.414042707202316,9266400
0,20,9,2,3,3,2,0.0090481360839667,202500
0,20,9,3,1,3,2,0.00854700854700855,105300
0,20,9,3,2,3,2,0.430637738330046,5305500
0,20,9,3,3,3,2,0.0243261012491782,299700
0,20,9,1,1,3,3,0.177685950413223,696600
0,20,9,1,2,3,3,0.0185950413223141,72900
0,20,9,2,1,3,3,0.0441549040897575,988200
0,20,9,2,2,3,3,0.3695258776692,8270100
0,20,9,2,3,3,3,0.094824466159971,2122200
0,20,9,3,1,3,3,0.0249835634451019,307800
0,20,9,3,2,3,3,0.384615384615385,4738500
0,20,9,3,3,3,3,0.122287968441815,1506600
0,20,14,1,1,1,1,0.779342723004695,12101400
0,20,14,1,2,1,1,0.190923317683881,2964600
0,20,14,2,1,1,1,0.0483238580670457,3993300
0,20,14,2,2,1,1,0.908351303665948,75062700
0,20,14,2,3,1,1,0.0150950793961968,1247400
0,20,14,3,1,1,1,0.0490956072351421,461700
0,20,14,3,2,1,1,0.758828596037898,7136100
0,20,14,3,3,1,1,0.159345391903531,1498500
0,20,14,1,1,1,2,0.0297339593114241,461700
0,20,14,2,1,1,2,0.000980199960792001,81000
0,20,14,2,2,1,2,0.0271515389139384,2243700
0,20,14,2,3,1,2,9.80199960792002e-05,8100
0,20,14,3,1,1,2,0.00689061154177433,64800
0,20,14,3,2,1,2,0.024978466838932,234900
0,20,14,3,3,1,2,0.000861326442721792,8100
0,20,14,1,1,2,1,0.0692899914456801,656100
0,20,14,1,2,2,1,0.00256629597946963,24300
0,20,14,2,1,2,1,0.0306669526056187,1158300
0,20,14,2,2,2,1,0.166845378511688,6301800
0,20,14,2,3,2,1,0.000857816856101222,32400
0,20,14,3,1,2,1,0.00357142857142857,8100
0,20,14,3,2,2,1,0.317857142857143,720900
0,20,14,3,3,2,1,0.0642857142857143,145800
0,20,14,1,1,2,2,0.828913601368691,7848900
0,20,14,1,2,2,2,0.0992301112061591,939600
0,20,14,2,1,2,2,0.0763457001930088,2883600
0,20,14,2,2,2,2,0.701050825648724,26478900
0,20,14,2,3,2,2,0.0240188719708342,907200
0,20,14,3,1,2,2,0.00357142857142857,8100
0,20,14,3,2,2,2,0.45,1020600
0,20,14,3,3,2,2,0.160714285714286,364500
0,20,14,2,2,2,3,0.000214454214025306,8100
0,20,14,1,1,3,1,0.00719424460431655,8100
0,20,14,2,1,3,1,0.005720823798627,40500
0,20,14,2,2,3,1,0.0022883295194508,16200
0,20,14,1,1,3,2,0.935251798561151,1053000
0,20,14,2,1,3,2,0.183066361556064,1296000
0,20,14,2,2,3,2,0.378718535469108,2681100
0,20,14,2,3,3,2,0.0011441647597254,8100
0,20,14,3,1,3,2,0.0271493212669683,48600
0,20,14,3,2,3,2,0.547511312217195,980100
0,20,14,1,1,3,3,0.0575539568345324,64800
0,20,14,2,1,3,3,0.0617848970251716,437400
0,20,14,2,2,3,3,0.3558352402746,2519100
0,20,14,2,3,3,3,0.011441647597254,81000
0,20,14,3,1,3,3,0.00452488687782805,8100
0,20,14,3,2,3,3,0.352941176470588,631800
0,20,14,3,3,3,3,0.0678733031674208,121500
0,20,15,1,1,1,1,0.697784810126582,3572100
0,20,15,1,2,1,1,0.294303797468354,1506600
0,20,15,2,1,1,1,0.0741989881956155,2851200
0,20,15,2,2,1,1,0.896079258010118,34433100
0,20,15,2,3,1,1,0.0206576728499157,793800
0,20,15,3,1,1,1,0.0275650842266462,145800
0,20,15,3,2,1,1,0.725880551301684,3839400
0,20,15,3,3,1,1,0.243491577335375,1287900
0,20,15,1,1,1,2,0.00791139240506329,40500
0,20,15,2,2,1,2,0.0086424957841484,332100
0,20,15,2,3,1,2,0.000421585160202361,16200
0,20,15,3,1,1,2,0.00153139356814701,8100
0,20,15,3,2,1,2,0.00153139356814701,8100
0,20,15,1,1,2,1,0.0424107142857143,153900
0,20,15,1,2,2,1,0.0200892857142857,72900
0,20,15,2,1,2,1,0.0337772003897369,842400
0,20,15,2,2,2,1,0.171484248132511,4276800
0,20,15,2,3,2,1,0.000974342318934719,24300
0,20,15,3,1,2,1,0.00554016620498615,16200
0,20,15,3,2,2,1,0.260387811634349,761400
0,20,15,3,3,2,1,0.0110803324099723,32400
0,20,15,1,1,2,2,0.774553571428571,2810700
0,20,15,1,2,2,2,0.162946428571429,591300
0,20,15,2,1,2,2,0.0782721662877558,1952100
0,20,15,2,2,2,2,0.691133484897694,17236800
0,20,15,2,3,2,2,0.024358557973368,607500
0,20,15,3,1,2,2,0.00277008310249307,8100
0,20,15,3,2,2,2,0.382271468144044,1117800
0,20,15,3,3,2,2,0.337950138504155,988200
0,20,15,1,1,3,1,0.0434782608695652,24300
0,20,15,2,1,3,1,0.00746268656716418,16200
0,20,15,2,2,3,1,0.00373134328358209,8100
0,20,15,3,2,3,1,0.032967032967033,24300
0,20,15,1,1,3,2,0.927536231884058,518400
0,20,15,2,1,3,2,0.216417910447761,469800
0,20,15,2,2,3,2,0.361940298507463,785700
0,20,15,3,1,3,2,0.0769230769230769,56700
0,20,15,3,2,3,2,0.472527472527473,348300
0,20,15,3,3,3,2,0.021978021978022,16200
0,20,15,1,1,3,3,0.0289855072463768,16200
0,20,15,2,1,3,3,0.0783582089552239,170100
0,20,15,2,2,3,3,0.328358208955224,712800
0,20,15,2,3,3,3,0.00373134328358209,8100
0,20,15,3,2,3,3,0.32967032967033,243000
0,20,15,3,3,3,3,0.0659340659340659,48600
0,20,16,1,1,1,1,0.757068984486742,55736100
0,20,16,1,2,1,1,0.154912531631643,11404800
0,20,16,2,1,1,1,0.086255882091805,15738300
0,20,16,2,2,1,1,0.839429992009234,153162900
0,20,16,2,3,1,1,0.0247713752996537,4519800
0,20,16,3,1,1,1,0.219471947194719,1077300
0,20,16,3,2,1,1,0.475247524752475,2332800
0,20,16,3,3,1,1,0.231023102310231,1134000
0,20,16,1,1,1,2,0.087028275937947,6407100
0,20,16,1,2,1,2,0.00099020794366817,72900
0,20,16,2,1,1,2,0.0100328509278167,1830600
0,20,16,2,2,1,2,0.0388883956317145,7095600
0,20,16,2,3,1,2,0.000621504039776259,113400
0,20,16,3,1,1,2,0.00495049504950495,24300
0,20,16,3,2,1,2,0.066006600660066,324000
0,20,16,3,3,1,2,0.0033003300330033,16200
0,20,16,1,1,2,1,0.043859649122807,1498500
0,20,16,1,2,2,1,0.00687529634898056,234900
0,20,16,2,1,2,1,0.0237004808793222,3353400
0,20,16,2,2,2,1,0.0592512021983055,8383500
0,20,16,2,3,2,1,0.00177467368903137,251100
0,20,16,3,1,2,1,0.00263157894736842,16200
0,20,16,3,2,2,1,0.144736842105263,891000
0,20,16,3,3,2,1,0.0394736842105263,243000
0,20,16,1,1,2,2,0.723328591749644,24713100
0,20,16,1,2,2,2,0.22569938359412,7711200
0,20,16,2,1,2,2,0.297744446988779,42128100
0,20,16,2,2,2,2,0.585871307533776,82895400
0,20,16,2,3,2,2,0.0249026791847951,3523500
0,20,16,3,1,2,2,0.00789473684210526,48600
0,20,16,3,2,2,2,0.682894736842105,4203900
0,20,16,3,3,2,2,0.114473684210526,704700
0,20,16,1,1,2,3,0.000237079184447606,8100
0,20,16,2,1,2,3,0.000572475383558507,81000
0,20,16,2,2,2,3,0.00572475383558507,810000
0,20,16,2,3,2,3,0.000457980306846806,64800
0,20,16,3,2,2,3,0.00394736842105263,24300
0,20,16,3,3,2,3,0.00394736842105263,24300
0,20,16,1,1,3,1,0.000475963826749167,8100
0,20,16,2,1,3,1,0.00132852533687607,113400
0,20,16,2,2,3,1,0.00104384133611691,89100
0,20,16,3,1,3,1,0.00125156445556946,8100
0,20,16,3,2,3,1,0.00500625782227785,32400
0,20,16,1,1,3,2,0.594002855782961,10108800
0,20,16,2,1,3,2,0.211615107230974,18063000
0,20,16,2,2,3,2,0.120611121654963,10295100
0,20,16,2,3,3,2,0.00132852533687607,113400
0,20,16,3,1,3,2,0.0525657071339174,340200
0,20,16,3,2,3,2,0.161451814768461,1044900
0,20,16,3,3,3,2,0.00375469336670839,24300
0,20,16,1,1,3,3,0.393622084721561,6698700
0,20,16,1,2,3,3,0.0118990956687292,202500
0,20,16,2,1,3,3,0.230214461947239,19650600
0,20,16,2,2,3,3,0.389257923704688,33226200
0,20,16,2,3,3,3,0.044600493452268,3807000
0,20,16,3,1,3,3,0.0775969962453066,502200
0,20,16,3,2,3,3,0.387984981226533,2511000
0,20,16,3,3,3,3,0.310387984981227,2008800
0,20,17,1,1,1,1,0.785257581293387,69635700
0,20,17,1,2,1,1,0.150529777128243,13348800
0,20,17,2,1,1,1,0.0957,23255100
0,20,17,2,2,1,1,0.832833333333333,202378500
0,20,17,2,3,1,1,0.0221333333333333,5378400
0,20,17,3,1,1,1,0.191211401425178,1304100
0,20,17,3,2,1,1,0.519002375296912,3539700
0,20,17,3,3,1,1,0.224465558194774,1530900
0,20,17,1,1,1,2,0.0622031421264158,5516100
0,20,17,1,2,1,2,0.0020094994519547,178200
0,20,17,2,1,1,2,0.0127666666666667,3102300
0,20,17,2,2,1,2,0.0361,8772300
0,20,17,2,3,1,2,0.000466666666666667,113400
0,20,17,3,1,1,2,0.0225653206650831,153900
0,20,17,3,2,1,2,0.0391923990498812,267300
0,20,17,3,3,1,2,0.00356294536817102,24300
0,20,17,1,1,2,1,0.0671535808480422,2681100
0,20,17,1,2,2,1,0.0103469263542301,413100
0,20,17,2,1,2,1,0.0285732387227572,3653100
0,20,17,2,2,2,1,0.0745058286872783,9525600
0,20,17,2,3,2,1,0.00114039533705018,145800
0,20,17,3,1,2,1,0.0120746432491767,89100
0,20,17,3,2,2,1,0.126234906695939,931500
0,20,17,3,3,2,1,0.0340285400658617,251100
0,20,17,1,1,2,2,0.724690606613918,28933200
0,20,17,1,2,2,2,0.196794481639278,7857000
0,20,17,2,1,2,2,0.292701469842879,37422000
0,20,17,2,2,2,2,0.571464774455144,73062000
0,20,17,2,3,2,2,0.0253421186011151,3240000
0,20,17,3,1,2,2,0.00439077936333699,32400
0,20,17,3,2,2,2,0.742041712403952,5475600
0,20,17,3,3,2,2,0.0702524698133919,518400
0,20,17,1,1,2,3,0.00101440454453236,40500
0,20,17,2,1,2,3,0.000760263558033452,97200
0,20,17,2,2,2,3,0.00487835783071465,623700
0,20,17,2,3,2,3,0.000633552965027876,81000
0,20,17,3,2,2,3,0.00768386388583974,56700
0,20,17,3,3,2,3,0.00329308452250274,24300
0,20,17,1,1,3,1,0.000432900432900433,8100
0,20,17,2,1,3,1,0.00181391378574477,137700
0,20,17,2,2,3,1,0.000426803243704652,32400
0,20,17,3,1,3,1,0.00244498777506112,24300
0,20,17,3,2,3,1,0.00162999185004075,16200
0,20,17,1,1,3,2,0.718614718614719,13446000
0,20,17,2,1,3,2,0.174562526675203,13251600
0,20,17,2,2,3,2,0.139564660691421,10594800
0,20,17,2,3,3,2,0.000426803243704652,32400
0,20,17,3,1,3,2,0.0407497962510187,405000
0,20,17,3,2,3,2,0.148329258353708,1474200
0,20,17,3,3,3,2,0.00244498777506112,24300
0,20,17,1,1,3,3,0.26017316017316,4868100
