TransitionGroupID,Timestep,TertiaryStratumID,Amount,srcClassID,destClassID
mixt_2_to_conif_1 [Type],4,133,0,22,31
mixt_3_to_conif_1 [Type],4,133,0,23,31
conif_2_to_conif_1 [Type],4,133,4.2544141470313157e-4,32,31
conif_3_to_conif_1 [Type],4,133,0,33,31
decid_1_to_conif_2 [Type],4,133,0,11,32
decid_2_to_conif_2 [Type],4,133,0,12,32
decid_3_to_conif_2 [Type],4,133,0,13,32
mixt_1_to_conif_2 [Type],4,133,0.004996462382248379,21,32
mixt_2_to_conif_2 [Type],4,133,0.0014827137308465188,22,32
mixt_3_to_conif_2 [Type],4,133,3.763339828442014e-4,23,32
conif_1_to_conif_2 [Type],4,133,0.514191671170515,31,32
conif_3_to_conif_2 [Type],4,133,0.009425761229773899,33,32
decid_1_to_conif_3 [Type],4,133,0,11,33
decid_2_to_conif_3 [Type],4,133,0,12,33
decid_3_to_conif_3 [Type],4,133,0,13,33
mixt_1_to_conif_3 [Type],4,133,0,21,33
mixt_2_to_conif_3 [Type],4,133,6.734838203148463e-5,22,33
mixt_3_to_conif_3 [Type],4,133,0.003931616138788119,23,33
conif_1_to_conif_3 [Type],4,133,0,31,33
conif_2_to_conif_3 [Type],4,133,0.03396692270771662,32,33
decid_2_to_decid_1 [Type],4,134,5.464268000985317e-4,12,11
decid_3_to_decid_1 [Type],4,134,0,13,11
mixt_1_to_decid_1 [Type],4,134,3.361683626103007e-4,21,11
mixt_2_to_decid_1 [Type],4,134,0,22,11
mixt_3_to_decid_1 [Type],4,134,0,23,11
conif_1_to_decid_1 [Type],4,134,2.9890898889251005e-4,31,11
conif_2_to_decid_1 [Type],4,134,0,32,11
conif_3_to_decid_1 [Type],4,134,0,33,11
decid_1_to_decid_2 [Type],4,134,0.4130361783967823,11,12
decid_3_to_decid_2 [Type],4,134,0.04300387453322685,13,12
mixt_1_to_decid_2 [Type],4,134,0.003029595948041308,21,12
mixt_2_to_decid_2 [Type],4,134,0.03503159171411496,22,12
mixt_3_to_decid_2 [Type],4,134,0.0025040789580734746,23,12
conif_1_to_decid_2 [Type],4,134,8.969952470387899e-4,31,12
conif_2_to_decid_2 [Type],4,134,9.860474312783918e-5,32,12
conif_3_to_decid_2 [Type],4,134,1.1282224890640791e-4,33,12
decid_1_to_decid_3 [Type],4,134,0,11,13
decid_2_to_decid_3 [Type],4,134,0.05434875234505554,12,13
mixt_1_to_decid_3 [Type],4,134,0,21,13
mixt_2_to_decid_3 [Type],4,134,0.004669978450829837,22,13
mixt_3_to_decid_3 [Type],4,134,0.02050081748547572,23,13
conif_1_to_decid_3 [Type],4,134,0,31,13
conif_2_to_decid_3 [Type],4,134,0,32,13
conif_3_to_decid_3 [Type],4,134,3.3850494622889027e-4,33,13
decid_1_to_mixt_1 [Type],4,134,0.02654437719870073,11,21
decid_2_to_mixt_1 [Type],4,134,1.1706631847030469e-4,12,21
decid_3_to_mixt_1 [Type],4,134,0,13,21
mixt_2_to_mixt_1 [Type],4,134,4.142257116002135e-4,22,21
mixt_3_to_mixt_1 [Type],4,134,0,23,21
conif_1_to_mixt_1 [Type],4,134,0.00960983253994585,31,21
conif_2_to_mixt_1 [Type],4,134,9.860474312783918e-5,32,21
conif_3_to_mixt_1 [Type],4,134,0,33,21
decid_1_to_mixt_2 [Type],4,134,0.08193271015115888,11,22
decid_2_to_mixt_2 [Type],4,134,0.14675218126571876,12,22
decid_3_to_mixt_2 [Type],4,134,0.027927089887668233,13,22
mixt_1_to_mixt_2 [Type],4,134,0.6093661771633656,21,22
mixt_3_to_mixt_2 [Type],4,134,0.03096254067038562,23,22
conif_1_to_mixt_2 [Type],4,134,0.025121277486127025,31,22
conif_2_to_mixt_2 [Type],4,134,0.06644531270483411,32,22
conif_3_to_mixt_2 [Type],4,134,0.016723777383029104,33,22
decid_1_to_mixt_3 [Type],4,134,0,11,23
decid_2_to_mixt_3 [Type],4,134,0.013791054133490022,12,23
decid_3_to_mixt_3 [Type],4,134,0.13540486210293323,13,23
mixt_1_to_mixt_3 [Type],4,134,0,21,23
mixt_2_to_mixt_3 [Type],4,134,0.07443098246964908,22,23
conif_1_to_mixt_3 [Type],4,134,0,31,23
conif_2_to_mixt_3 [Type],4,134,0.005983192135715076,32,23
conif_3_to_mixt_3 [Type],4,134,0.20063201860776914,33,23
decid_1_to_conif_1 [Type],4,134,0,11,31
decid_2_to_conif_1 [Type],4,134,0,12,31
decid_3_to_conif_1 [Type],4,134,0,13,31
mixt_1_to_conif_1 [Type],4,134,0.001479987356603818,21,31
mixt_2_to_conif_1 [Type],4,134,0,22,31
mixt_3_to_conif_1 [Type],4,134,0,23,31
conif_2_to_conif_1 [Type],4,134,1.4791076131692726e-4,32,31
conif_3_to_conif_1 [Type],4,134,0,33,31
decid_1_to_conif_2 [Type],4,134,0,11,32
decid_2_to_conif_2 [Type],4,134,0,12,32
decid_3_to_conif_2 [Type],4,134,0,13,32
mixt_1_to_conif_2 [Type],4,134,0.01722279471666488,21,32
mixt_2_to_conif_2 [Type],4,134,0.0064994530527427985,22,32
mixt_3_to_conif_2 [Type],4,134,9.437968970105182e-5,23,32
conif_1_to_conif_2 [Type],4,134,0.6373703006311866,31,32
conif_3_to_conif_2 [Type],4,134,0.016723777383029104,33,32
decid_1_to_conif_3 [Type],4,134,0,11,33
decid_2_to_conif_3 [Type],4,134,0,12,33
decid_3_to_conif_3 [Type],4,134,0,13,33
mixt_1_to_conif_3 [Type],4,134,0,21,33
mixt_2_to_conif_3 [Type],4,134,0.0012431925242165631,22,33
mixt_3_to_conif_3 [Type],4,134,0.007531190673558896,23,33
conif_1_to_conif_3 [Type],4,134,0,31,33
conif_2_to_conif_3 [Type],4,134,0.05913351758907093,32,33
decid_2_to_decid_1 [Type],4,135,2.4345709429574036e-4,12,11
decid_3_to_decid_1 [Type],4,135,0,13,11
mixt_1_to_decid_1 [Type],4,135,5.121639260408095e-4,21,11
mixt_2_to_decid_1 [Type],4,135,0,22,11
mixt_3_to_decid_1 [Type],4,135,0,23,11
conif_1_to_decid_1 [Type],4,135,0,31,11
conif_2_to_decid_1 [Type],4,135,0,32,11
conif_3_to_decid_1 [Type],4,135,0,33,11
decid_1_to_decid_2 [Type],4,135,0.44945066055493355,11,12
decid_3_to_decid_2 [Type],4,135,0.03847605235917684,13,12
mixt_1_to_decid_2 [Type],4,135,0.0032053419215249956,21,12
mixt_2_to_decid_2 [Type],4,135,0.034985628731825535,22,12
mixt_3_to_decid_2 [Type],4,135,0.0025372880672998033,23,12
conif_1_to_decid_2 [Type],4,135,0,31,12
conif_2_to_decid_2 [Type],4,135,1.1001705297608577e-4,32,12
conif_3_to_decid_2 [Type],4,135,1.5719563093263833e-4,33,12
decid_1_to_decid_3 [Type],4,135,0,11,13
decid_2_to_decid_3 [Type],4,135,0.0548128369864469,12,13
mixt_1_to_decid_3 [Type],4,135,0,21,13
mixt_2_to_decid_3 [Type],4,135,0.004988358423712813,22,13
mixt_3_to_decid_3 [Type],4,135,0.02330339711726903,23,13
conif_1_to_decid_3 [Type],4,135,0,31,13
conif_2_to_decid_3 [Type],4,135,0,32,13
conif_3_to_decid_3 [Type],4,135,0,33,13
decid_1_to_mixt_1 [Type],4,135,0.01523036103357378,11,21
decid_2_to_mixt_1 [Type],4,135,8.11457785244718e-5,12,21
decid_3_to_mixt_1 [Type],4,135,0,13,21
mixt_2_to_mixt_1 [Type],4,135,2.1896430149126456e-4,22,21
mixt_3_to_mixt_1 [Type],4,135,0,23,21
conif_1_to_mixt_1 [Type],4,135,0.012921318068147003,31,21
conif_2_to_mixt_1 [Type],4,135,1.1001705297608577e-4,32,21
conif_3_to_mixt_1 [Type],4,135,0,33,21
decid_1_to_mixt_2 [Type],4,135,0.07600964835413948,11,22
decid_2_to_mixt_2 [Type],4,135,0.1533041480980062,12,22
decid_3_to_mixt_2 [Type],4,135,0.03343487451940852,13,22
mixt_1_to_mixt_2 [Type],4,135,0.6613329946661588,21,22
mixt_3_to_mixt_2 [Type],4,135,0.02671105953071451,23,22
conif_1_to_mixt_2 [Type],4,135,0.031579720453026705,31,22
conif_2_to_mixt_2 [Type],4,135,0.07616811781869481,32,22
conif_3_to_mixt_2 [Type],4,135,0.019363838761118135,33,22
decid_1_to_mixt_3 [Type],4,135,0,11,23
decid_2_to_mixt_3 [Type],4,135,0.01611491502568063,12,23
decid_3_to_mixt_3 [Type],4,135,0.1488748912004505,13,23
mixt_1_to_mixt_3 [Type],4,135,0,21,23
mixt_2_to_mixt_3 [Type],4,135,0.08178471882922034,22,23
conif_1_to_mixt_3 [Type],4,135,0,31,23
conif_2_to_mixt_3 [Type],4,135,0.012620897654211594,32,23
conif_3_to_mixt_3 [Type],4,135,0.22511929100540962,33,23
decid_1_to_conif_1 [Type],4,135,0,11,31
decid_2_to_conif_1 [Type],4,135,0,12,31
decid_3_to_conif_1 [Type],4,135,0,13,31
mixt_1_to_conif_1 [Type],4,135,0.0010245904329722055,21,31
mixt_2_to_conif_1 [Type],4,135,0,22,31
mixt_3_to_conif_1 [Type],4,135,0,23,31
conif_2_to_conif_1 [Type],4,135,3.300874821732247e-4,32,31
conif_3_to_conif_1 [Type],4,135,0,33,31
decid_1_to_conif_2 [Type],4,135,0,11,32
decid_2_to_conif_2 [Type],4,135,0,12,32
decid_3_to_conif_2 [Type],4,135,0,13,32
mixt_1_to_conif_2 [Type],4,135,0.009388671631780143,21,32
mixt_2_to_conif_2 [Type],4,135,0.0037688952077999938,22,32
mixt_3_to_conif_2 [Type],4,135,6.19631097376061e-4,23,32
conif_1_to_conif_2 [Type],4,135,0.590649822807455,31,32
conif_3_to_conif_2 [Type],4,135,0.015843841222285104,33,32
decid_1_to_conif_3 [Type],4,135,0,11,33
decid_2_to_conif_3 [Type],4,135,0,12,33
decid_3_to_conif_3 [Type],4,135,0,13,33
mixt_1_to_conif_3 [Type],4,135,0,21,33
mixt_2_to_conif_3 [Type],4,135,4.778021375690944e-4,22,33
mixt_3_to_conif_3 [Type],4,135,0.009505704038511587,23,33
conif_1_to_conif_3 [Type],4,135,0,31,33
conif_2_to_conif_3 [Type],4,135,0.06610106718035491,32,33
decid_2_to_decid_1 [Type],4,136,0.004718971510277892,12,11
decid_3_to_decid_1 [Type],4,136,0.0013440866289595732,13,11
mixt_1_to_decid_1 [Type],4,136,6.596306786372796e-4,21,11
mixt_2_to_decid_1 [Type],4,136,5.164889087450053e-5,22,11
mixt_3_to_decid_1 [Type],4,136,0,23,11
conif_1_to_decid_1 [Type],4,136,0,31,11
conif_2_to_decid_1 [Type],4,136,0,32,11
conif_3_to_decid_1 [Type],4,136,0,33,11
decid_1_to_decid_2 [Type],4,136,0.20254402622873213,11,12
decid_3_to_decid_2 [Type],4,136,0.036251442159266234,13,12
mixt_1_to_decid_2 [Type],4,136,0.0042954105710744095,21,12
mixt_2_to_decid_2 [Type],4,136,0.009705188514241403,22,12
mixt_3_to_decid_2 [Type],4,136,1.8190086553393492e-4,23,12
conif_1_to_decid_2 [Type],4,136,0,31,12
conif_2_to_decid_2 [Type],4,136,0,32,12
conif_3_to_decid_2 [Type],4,136,0,33,12
decid_1_to_decid_3 [Type],4,136,0,11,13
decid_2_to_decid_3 [Type],4,136,0.06083700067741482,12,13
mixt_1_to_decid_3 [Type],4,136,0,21,13
mixt_2_to_decid_3 [Type],4,136,0.002119796608723745,22,13
mixt_3_to_decid_3 [Type],4,136,0.01244558009885921,23,13
conif_1_to_decid_3 [Type],4,136,0,31,13
conif_2_to_decid_3 [Type],4,136,0,32,13
conif_3_to_decid_3 [Type],4,136,0,33,13
decid_1_to_mixt_1 [Type],4,136,0.09117424545920183,11,21
decid_2_to_mixt_1 [Type],4,136,0.0011083406010252705,12,21
decid_3_to_mixt_1 [Type],4,136,0,13,21
mixt_2_to_mixt_1 [Type],4,136,6.199628618216435e-4,22,21
mixt_3_to_mixt_1 [Type],4,136,0,23,21
conif_1_to_mixt_1 [Type],4,136,0.008026397575531918,31,21
conif_2_to_mixt_1 [Type],4,136,1.1959576673747918e-4,32,21
conif_3_to_mixt_1 [Type],4,136,0,33,21
decid_1_to_mixt_2 [Type],4,136,0.12438705785085724,11,22
decid_2_to_mixt_2 [Type],4,136,0.21945562882709613,12,22
decid_3_to_mixt_2 [Type],4,136,0.030346277700864288,13,22
mixt_1_to_mixt_2 [Type],4,136,0.5328108054671052,21,22
mixt_3_to_mixt_2 [Type],4,136,0.012814001831472188,23,22
conif_1_to_mixt_2 [Type],4,136,0.022416957670008064,31,22
conif_2_to_mixt_2 [Type],4,136,0.03146858732143709,32,22
conif_3_to_mixt_2 [Type],4,136,0.0030015075207013853,33,22
decid_1_to_mixt_3 [Type],4,136,0,11,23
decid_2_to_mixt_3 [Type],4,136,0.031369908752911124,12,23
decid_3_to_mixt_3 [Type],4,136,0.22082166885494625,13,23
mixt_1_to_mixt_3 [Type],4,136,0,21,23
mixt_2_to_mixt_3 [Type],4,136,0.07518458864035094,22,23
conif_1_to_mixt_3 [Type],4,136,0,31,23
conif_2_to_mixt_3 [Type],4,136,0.00107687736890838,32,23
conif_3_to_mixt_3 [Type],4,136,0.024270553868567468,33,23
decid_1_to_conif_1 [Type],4,136,0,11,31
decid_2_to_conif_1 [Type],4,136,0,12,31
decid_3_to_conif_1 [Type],4,136,0,13,31
mixt_1_to_conif_1 [Type],4,136,0.0028064438333597064,21,31
mixt_2_to_conif_1 [Type],4,136,0,22,31
mixt_3_to_conif_1 [Type],4,136,0,23,31
conif_2_to_conif_1 [Type],4,136,0.005756824039374275,32,31
conif_3_to_conif_1 [Type],4,136,4.996253122268035e-4,33,31
decid_1_to_conif_2 [Type],4,136,0,11,32
decid_2_to_conif_2 [Type],4,136,0,12,32
decid_3_to_conif_2 [Type],4,136,0,13,32
mixt_1_to_conif_2 [Type],4,136,0.01947752073488207,21,32
mixt_2_to_conif_2 [Type],4,136,0.009131663685247093,22,32
mixt_3_to_conif_2 [Type],4,136,0.0014561347367576527,23,32
conif_1_to_conif_2 [Type],4,136,0.5763187354230919,31,32
conif_3_to_conif_2 [Type],4,136,0.07256274598231716,33,32
decid_1_to_conif_3 [Type],4,136,0,11,33
decid_2_to_conif_3 [Type],4,136,0,12,33
decid_3_to_conif_3 [Type],4,136,0,13,33
mixt_1_to_conif_3 [Type],4,136,0,21,33
mixt_2_to_conif_3 [Type],4,136,0.0018093012830356914,22,33
mixt_3_to_conif_3 [Type],4,136,0.024490507241479387,23,33
conif_1_to_conif_3 [Type],4,136,0,31,33
conif_2_to_conif_3 [Type],4,136,0.056233076580740726,32,33
decid_2_to_decid_1 [Type],4,137,0.002418968225987528,12,11
decid_3_to_decid_1 [Type],4,137,0,13,11
mixt_1_to_decid_1 [Type],4,137,0,21,11
mixt_2_to_decid_1 [Type],4,137,0,22,11
mixt_3_to_decid_1 [Type],4,137,0,23,11
conif_1_to_decid_1 [Type],4,137,0,31,11
conif_2_to_decid_1 [Type],4,137,0,32,11
conif_3_to_decid_1 [Type],4,137,0,33,11
decid_1_to_decid_2 [Type],4,137,0.20325197334770762,11,12
decid_3_to_decid_2 [Type],4,137,0.027929532786850397,13,12
mixt_1_to_decid_2 [Type],4,137,0.0025214939842713724,21,12
mixt_2_to_decid_2 [Type],4,137,0.0052589078927255395,22,12
mixt_3_to_decid_2 [Type],4,137,0,23,12
conif_1_to_decid_2 [Type],4,137,0,31,12
conif_2_to_decid_2 [Type],4,137,0,32,12
conif_3_to_decid_2 [Type],4,137,0,33,12
decid_1_to_decid_3 [Type],4,137,0,11,13
decid_2_to_decid_3 [Type],4,137,0.06699404031800205,12,13
mixt_1_to_decid_3 [Type],4,137,0,21,13
mixt_2_to_decid_3 [Type],4,137,0.0017653904591818925,22,13
mixt_3_to_decid_3 [Type],4,137,0.011063351467924365,23,13
conif_1_to_decid_3 [Type],4,137,0,31,13
conif_2_to_decid_3 [Type],4,137,0,32,13
conif_3_to_decid_3 [Type],4,137,0,33,13
decid_1_to_mixt_1 [Type],4,137,0.0903904993614425,11,21
decid_2_to_mixt_1 [Type],4,137,0.0018136766031716656,12,21
decid_3_to_mixt_1 [Type],4,137,0,13,21
mixt_2_to_mixt_1 [Type],4,137,4.1783701538589124e-4,22,21
mixt_3_to_mixt_1 [Type],4,137,0,23,21
conif_1_to_mixt_1 [Type],4,137,0.007438734579749862,31,21
conif_2_to_mixt_1 [Type],4,137,1.0730189418728386e-4,32,21
conif_3_to_mixt_1 [Type],4,137,0,33,21
decid_1_to_mixt_2 [Type],4,137,0.15629375476688334,11,22
decid_2_to_mixt_2 [Type],4,137,0.24842116732504105,12,22
decid_3_to_mixt_2 [Type],4,137,0.0370286765683554,13,22
mixt_1_to_mixt_2 [Type],4,137,0.6299935650495225,21,22
mixt_3_to_mixt_2 [Type],4,137,0.011426197434470264,23,22
conif_1_to_mixt_2 [Type],4,137,0.024003499001930773,31,22
conif_2_to_mixt_2 [Type],4,137,0.039067870273912564,32,22
conif_3_to_mixt_2 [Type],4,137,0.0047236919769616525,33,22
decid_1_to_mixt_3 [Type],4,137,0,11,23
decid_2_to_mixt_3 [Type],4,137,0.04865908903710647,12,23
decid_3_to_mixt_3 [Type],4,137,0.1976332976397681,13,23
mixt_1_to_mixt_3 [Type],4,137,0,21,23
mixt_2_to_mixt_3 [Type],4,137,0.08848599603289309,22,23
conif_1_to_mixt_3 [Type],4,137,0,31,23
conif_2_to_mixt_3 [Type],4,137,0.0020407088557590214,32,23
conif_3_to_mixt_3 [Type],4,137,0.047301565416787095,33,23
decid_1_to_conif_1 [Type],4,137,0,11,31
decid_2_to_conif_1 [Type],4,137,0,12,31
decid_3_to_conif_1 [Type],4,137,0,13,31
mixt_1_to_conif_1 [Type],4,137,4.579803308671915e-4,21,31
mixt_2_to_conif_1 [Type],4,137,0,22,31
mixt_3_to_conif_1 [Type],4,137,0,23,31
conif_2_to_conif_1 [Type],4,137,0.00300881833939326,32,31
conif_3_to_conif_1 [Type],4,137,0.00235905023100369,33,31
decid_1_to_conif_2 [Type],4,137,0,11,32
decid_2_to_conif_2 [Type],4,137,0,12,32
decid_3_to_conif_2 [Type],4,137,0,13,32
mixt_1_to_conif_2 [Type],4,137,0.018252660391769204,21,32
mixt_2_to_conif_2 [Type],4,137,0.008015787771020744,22,32
mixt_3_to_conif_2 [Type],4,137,4.7846892691238985e-4,23,32
conif_1_to_conif_2 [Type],4,137,0.6150047482454906,31,32
conif_3_to_conif_2 [Type],4,137,0.04187585093885793,33,32
decid_1_to_conif_3 [Type],4,137,0,11,33
decid_2_to_conif_3 [Type],4,137,0,12,33
decid_3_to_conif_3 [Type],4,137,0,13,33
mixt_1_to_conif_3 [Type],4,137,0,21,33
mixt_2_to_conif_3 [Type],4,137,6.964920864468427e-4,22,33
mixt_3_to_conif_3 [Type],4,137,0.02261887785330885,23,33
conif_1_to_conif_3 [Type],4,137,0,31,33
conif_2_to_conif_3 [Type],4,137,0.08084289405579581,32,33
decid_2_to_decid_1 [Type],4,147,6.529546892733995e-4,12,11
decid_3_to_decid_1 [Type],4,147,0,13,11
mixt_1_to_decid_1 [Type],4,147,0.00224146996067609,21,11
mixt_2_to_decid_1 [Type],4,147,7.076389634874669e-5,22,11
mixt_3_to_decid_1 [Type],4,147,0,23,11
conif_1_to_decid_1 [Type],4,147,0,31,11
conif_2_to_decid_1 [Type],4,147,0,32,11
conif_3_to_decid_1 [Type],4,147,0,33,11
decid_1_to_decid_2 [Type],4,147,0.2730995394994009,11,12
decid_3_to_decid_2 [Type],4,147,0.01194282390125645,13,12
mixt_1_to_decid_2 [Type],4,147,0.004283548503395851,21,12
mixt_2_to_decid_2 [Type],4,147,0.007457755278236666,22,12
mixt_3_to_decid_2 [Type],4,147,1.0391229830097881e-4,23,12
conif_1_to_decid_2 [Type],4,147,0,31,12
conif_2_to_decid_2 [Type],4,147,0,32,12
conif_3_to_decid_2 [Type],4,147,0,33,12
decid_1_to_decid_3 [Type],4,147,0,11,13
decid_2_to_decid_3 [Type],4,147,0.09888377893624067,12,13
mixt_1_to_decid_3 [Type],4,147,0,21,13
mixt_2_to_decid_3 [Type],4,147,0.002408788478830859,22,13
mixt_3_to_decid_3 [Type],4,147,0.008452178513681408,23,13
conif_1_to_decid_3 [Type],4,147,0,31,13
conif_2_to_decid_3 [Type],4,147,0,32,13
conif_3_to_decid_3 [Type],4,147,0,33,13
decid_1_to_mixt_1 [Type],4,147,0.06157554071022642,11,21
decid_2_to_mixt_1 [Type],4,147,0.0010884949345451034,12,21
decid_3_to_mixt_1 [Type],4,147,0,13,21
mixt_2_to_mixt_1 [Type],4,147,0.001628838587008019,22,21
mixt_3_to_mixt_1 [Type],4,147,0,23,21
conif_1_to_mixt_1 [Type],4,147,0.04531885175090611,31,21
conif_2_to_mixt_1 [Type],4,147,3.037205840744628e-4,32,21
conif_3_to_mixt_1 [Type],4,147,0,33,21
decid_1_to_mixt_2 [Type],4,147,0.12832039859193844,11,22
decid_2_to_mixt_2 [Type],4,147,0.15986241750039243,12,22
decid_3_to_mixt_2 [Type],4,147,0.015482989980995843,13,22
mixt_1_to_mixt_2 [Type],4,147,0.43218847067775745,21,22
mixt_3_to_mixt_2 [Type],4,147,0.004686793490426333,23,22
conif_1_to_mixt_2 [Type],4,147,0.025912779104757866,31,22
conif_2_to_mixt_2 [Type],4,147,0.04092234813762219,32,22
conif_3_to_mixt_2 [Type],4,147,0.008104206969756333,33,22
decid_1_to_mixt_3 [Type],4,147,0,11,23
decid_2_to_mixt_3 [Type],4,147,0.03116446305364573,12,23
decid_3_to_mixt_3 [Type],4,147,0.17612443310857318,13,23
mixt_1_to_mixt_3 [Type],4,147,0,21,23
mixt_2_to_mixt_3 [Type],4,147,0.08274705897107637,22,23
conif_1_to_mixt_3 [Type],4,147,0,31,23
conif_2_to_mixt_3 [Type],4,147,0.005023245101810625,32,23
conif_3_to_mixt_3 [Type],4,147,0.10680853449404482,33,23
decid_1_to_conif_1 [Type],4,147,0,11,31
decid_2_to_conif_1 [Type],4,147,0,12,31
decid_3_to_conif_1 [Type],4,147,0,13,31
mixt_1_to_conif_1 [Type],4,147,0.00387479789032652,21,31
mixt_2_to_conif_1 [Type],4,147,0,22,31
mixt_3_to_conif_1 [Type],4,147,0,23,31
conif_2_to_conif_1 [Type],4,147,0.0024323538604739126,32,31
conif_3_to_conif_1 [Type],4,147,0,33,31
decid_1_to_conif_2 [Type],4,147,0,11,32
decid_2_to_conif_2 [Type],4,147,0,12,32
decid_3_to_conif_2 [Type],4,147,0,13,32
mixt_1_to_conif_2 [Type],4,147,0.012184963309019636,21,32
mixt_2_to_conif_2 [Type],4,147,0.006602606718067894,22,32
mixt_3_to_conif_2 [Type],4,147,1.0391229830097881e-4,23,32
conif_1_to_conif_2 [Type],4,147,0.43154234563734395,31,32
conif_3_to_conif_2 [Type],4,147,0.021036908729614723,33,32
decid_1_to_conif_3 [Type],4,147,0,11,33
decid_2_to_conif_3 [Type],4,147,0,12,33
decid_3_to_conif_3 [Type],4,147,0,13,33
mixt_1_to_conif_3 [Type],4,147,0,21,33
mixt_2_to_conif_3 [Type],4,147,4.954524846717545e-4,22,33
mixt_3_to_conif_3 [Type],4,147,0.01454889418005001,23,33
conif_1_to_conif_3 [Type],4,147,0,31,33
conif_2_to_conif_3 [Type],4,147,0.06871365276157515,32,33
decid_2_to_decid_1 [Type],4,148,0.0037226746246156184,12,11
decid_3_to_decid_1 [Type],4,148,0,13,11
mixt_1_to_decid_1 [Type],4,148,0.0015612812019919486,21,11
mixt_2_to_decid_1 [Type],4,148,5.8481242191654736e-5,22,11
mixt_3_to_decid_1 [Type],4,148,0,23,11
conif_1_to_decid_1 [Type],4,148,0,31,11
conif_2_to_decid_1 [Type],4,148,0,32,11
conif_3_to_decid_1 [Type],4,148,0,33,11
decid_1_to_decid_2 [Type],4,148,0.30231956393519244,11,12
decid_3_to_decid_2 [Type],4,148,0.01023917759452575,13,12
mixt_1_to_decid_2 [Type],4,148,0.003614175437819833,21,12
mixt_2_to_decid_2 [Type],4,148,0.01164677100585243,22,12
mixt_3_to_decid_2 [Type],4,148,3.1131635684111814e-4,23,12
conif_1_to_decid_2 [Type],4,148,0,31,12
conif_2_to_decid_2 [Type],4,148,0,32,12
conif_3_to_decid_2 [Type],4,148,0,33,12
decid_1_to_decid_3 [Type],4,148,0,11,13
decid_2_to_decid_3 [Type],4,148,0.08285667363484295,12,13
mixt_1_to_decid_3 [Type],4,148,0,21,13
mixt_2_to_decid_3 [Type],4,148,0.0025177895150619856,22,13
mixt_3_to_decid_3 [Type],4,148,0.013264987626304459,23,13
conif_1_to_decid_3 [Type],4,148,0,31,13
conif_2_to_decid_3 [Type],4,148,0,32,13
conif_3_to_decid_3 [Type],4,148,0,33,13
decid_1_to_mixt_1 [Type],4,148,0.051557392882714215,11,21
decid_2_to_mixt_1 [Type],4,148,0.00209229567828495,12,21
decid_3_to_mixt_1 [Type],4,148,0,13,21
mixt_2_to_mixt_1 [Type],4,148,0.0016387696836227539,22,21
mixt_3_to_mixt_1 [Type],4,148,0,23,21
conif_1_to_mixt_1 [Type],4,148,0.026863424728282848,31,21
conif_2_to_mixt_1 [Type],4,148,5.201560820068396e-4,32,21
conif_3_to_mixt_1 [Type],4,148,0,33,21
decid_1_to_mixt_2 [Type],4,148,0.1205024265325344,11,22
decid_2_to_mixt_2 [Type],4,148,0.14280185080909558,12,22
decid_3_to_mixt_2 [Type],4,148,0.015398695738655377,13,22
mixt_1_to_mixt_2 [Type],4,148,0.4638642917507676,21,22
mixt_3_to_mixt_2 [Type],4,148,0.005827312881922286,23,22
conif_1_to_mixt_2 [Type],4,148,0.01959568690665181,31,22
conif_2_to_mixt_2 [Type],4,148,0.038034816076692346,32,22
conif_3_to_mixt_2 [Type],4,148,0.004537743208097855,33,22
decid_1_to_mixt_3 [Type],4,148,0,11,23
decid_2_to_mixt_3 [Type],4,148,0.02540396258982014,12,23
decid_3_to_mixt_3 [Type],4,148,0.13864323078589091,13,23
mixt_1_to_mixt_3 [Type],4,148,0,21,23
mixt_2_to_mixt_3 [Type],4,148,0.08271950376565296,22,23
conif_1_to_mixt_3 [Type],4,148,0,31,23
conif_2_to_mixt_3 [Type],4,148,0.003777284746058651,32,23
conif_3_to_mixt_3 [Type],4,148,0.04575532022173889,33,23
decid_1_to_conif_1 [Type],4,148,0,11,31
decid_2_to_conif_1 [Type],4,148,0,12,31
decid_3_to_conif_1 [Type],4,148,0,13,31
mixt_1_to_conif_1 [Type],4,148,0.0062598424235683625,21,31
mixt_2_to_conif_1 [Type],4,148,5.8481242191654736e-5,22,31
mixt_3_to_conif_1 [Type],4,148,0,23,31
conif_2_to_conif_1 [Type],4,148,0.002733846161786291,32,31
conif_3_to_conif_1 [Type],4,148,2.8300552427507064e-4,33,31
decid_1_to_conif_2 [Type],4,148,0,11,32
decid_2_to_conif_2 [Type],4,148,0,12,32
decid_3_to_conif_2 [Type],4,148,0,13,32
mixt_1_to_conif_2 [Type],4,148,0.018601240197935853,21,32
mixt_2_to_conif_2 [Type],4,148,0.013304884241343573,22,32
mixt_3_to_conif_2 [Type],4,148,4.1511002203731273e-4,23,32
conif_1_to_conif_2 [Type],4,148,0.5067900709892642,31,32
conif_3_to_conif_2 [Type],4,148,0.02000773827015967,33,32
decid_1_to_conif_3 [Type],4,148,0,11,33
decid_2_to_conif_3 [Type],4,148,0,12,33
decid_3_to_conif_3 [Type],4,148,0,13,33
mixt_1_to_conif_3 [Type],4,148,0,21,33
mixt_2_to_conif_3 [Type],4,148,0.0021074839020934766,22,33
mixt_3_to_conif_3 [Type],4,148,0.020335422093664124,23,33
conif_1_to_conif_3 [Type],4,148,0,31,33
conif_2_to_conif_3 [Type],4,148,0.06129064827824371,32,33
