StratumID,TransitionGroupID,Amount,Timestep,TertiaryStratumID
NA,decid_1_to_conif_3 [Type],0,2,lty_4
NA,decid_2_to_conif_3 [Type],0,2,lty_4
NA,decid_3_to_conif_3 [Type],0,2,lty_4
NA,mixt_1_to_conif_3 [Type],0,2,lty_4
NA,mixt_2_to_conif_3 [Type],6.140082154258986e-4,2,lty_4
NA,mixt_3_to_conif_3 [Type],0,2,lty_4
NA,conif_1_to_conif_3 [Type],0,2,lty_4
NA,conif_2_to_conif_3 [Type],0.021527595438457947,2,lty_4
NA,decid_2_to_decid_1 [Type],0.07352513541404593,2,lty_5
NA,decid_3_to_decid_1 [Type],0.033548874604733214,2,lty_5
NA,mixt_1_to_decid_1 [Type],0.01350583797605931,2,lty_5
NA,mixt_2_to_decid_1 [Type],0.028890345550818486,2,lty_5
NA,mixt_3_to_decid_1 [Type],0.001316656265545002,2,lty_5
NA,conif_1_to_decid_1 [Type],0,2,lty_5
NA,conif_2_to_decid_1 [Type],0.006169538112562156,2,lty_5
NA,conif_3_to_decid_1 [Type],0,2,lty_5
NA,decid_1_to_decid_2 [Type],0.09394577642650825,2,lty_5
NA,decid_3_to_decid_2 [Type],0.5145341584278735,2,lty_5
NA,mixt_1_to_decid_2 [Type],6.099421122510718e-4,2,lty_5
NA,mixt_2_to_decid_2 [Type],0.05404359260890301,2,lty_5
NA,mixt_3_to_decid_2 [Type],0.19704493145303392,2,lty_5
NA,conif_1_to_decid_2 [Type],0,2,lty_5
NA,conif_2_to_decid_2 [Type],0.006169538112562156,2,lty_5
NA,conif_3_to_decid_2 [Type],0.012195578184843403,2,lty_5
NA,decid_1_to_decid_3 [Type],0,2,lty_5
NA,decid_2_to_decid_3 [Type],0.02150011770035909,2,lty_5
NA,mixt_1_to_decid_3 [Type],0,2,lty_5
NA,mixt_2_to_decid_3 [Type],2.2964749412934804e-4,2,lty_5
NA,mixt_3_to_decid_3 [Type],0.022624351697497658,2,lty_5
NA,conif_1_to_decid_3 [Type],0,2,lty_5
NA,conif_2_to_decid_3 [Type],0,2,lty_5
NA,conif_3_to_decid_3 [Type],0,2,lty_5
NA,decid_1_to_mixt_1 [Type],0.005638735036649023,2,lty_5
NA,decid_2_to_mixt_1 [Type],0.0016322525889577166,2,lty_5
NA,decid_3_to_mixt_1 [Type],0,2,lty_5
NA,mixt_2_to_mixt_1 [Type],0.1760613757768137,2,lty_5
NA,mixt_3_to_mixt_1 [Type],0.007926148759181517,2,lty_5
NA,conif_1_to_mixt_1 [Type],0.6208388027096456,2,lty_5
NA,conif_2_to_mixt_1 [Type],0.10824649561078314,2,lty_5
NA,conif_3_to_mixt_1 [Type],0.05853112830872842,2,lty_5
NA,decid_1_to_mixt_2 [Type],0.001038601630410363,2,lty_5
NA,decid_2_to_mixt_2 [Type],0.0026397665787907254,2,lty_5
NA,decid_3_to_mixt_2 [Type],0,2,lty_5
NA,mixt_1_to_mixt_2 [Type],0.044910935068765645,2,lty_5
NA,mixt_3_to_mixt_2 [Type],0.289181346689089,2,lty_5
NA,conif_1_to_mixt_2 [Type],0,2,lty_5
NA,conif_2_to_mixt_2 [Type],0.15234212182210682,2,lty_5
NA,conif_3_to_mixt_2 [Type],0.16606082628614638,2,lty_5
NA,decid_1_to_mixt_3 [Type],0,2,lty_5
NA,decid_2_to_mixt_3 [Type],0,2,lty_5
NA,decid_3_to_mixt_3 [Type],0,2,lty_5
NA,mixt_1_to_mixt_3 [Type],0,2,lty_5
NA,mixt_2_to_mixt_3 [Type],0.016379844252776166,2,lty_5
NA,conif_1_to_mixt_3 [Type],0,2,lty_5
NA,conif_2_to_mixt_3 [Type],0.0010859731710348708,2,lty_5
NA,conif_3_to_mixt_3 [Type],0.011428946775838833,2,lty_5
NA,decid_1_to_conif_1 [Type],0,2,lty_5
NA,decid_2_to_conif_1 [Type],0,2,lty_5
NA,decid_3_to_conif_1 [Type],0,2,lty_5
NA,mixt_1_to_conif_1 [Type],0,2,lty_5
NA,mixt_2_to_conif_1 [Type],3.4449102474831683e-4,2,lty_5
NA,mixt_3_to_conif_1 [Type],0,2,lty_5
NA,conif_2_to_conif_1 [Type],0.06778200471238438,2,lty_5
NA,conif_3_to_conif_1 [Type],0.060948253918783224,2,lty_5
NA,decid_1_to_conif_2 [Type],0,2,lty_5
NA,decid_2_to_conif_2 [Type],0,2,lty_5
NA,decid_3_to_conif_2 [Type],0,2,lty_5
NA,mixt_1_to_conif_2 [Type],0,2,lty_5
NA,mixt_2_to_conif_2 [Type],0.00506448927898584,2,lty_5
NA,mixt_3_to_conif_2 [Type],0,2,lty_5
NA,conif_1_to_conif_2 [Type],0.009559433455880284,2,lty_5
NA,conif_3_to_conif_2 [Type],0.19189709626168083,2,lty_5
NA,decid_1_to_conif_3 [Type],0,2,lty_5
NA,decid_2_to_conif_3 [Type],0,2,lty_5
NA,decid_3_to_conif_3 [Type],0,2,lty_5
NA,mixt_1_to_conif_3 [Type],0,2,lty_5
NA,mixt_2_to_conif_3 [Type],5.742176758284367e-4,2,lty_5
NA,mixt_3_to_conif_3 [Type],0,2,lty_5
NA,conif_1_to_conif_3 [Type],0,2,lty_5
NA,conif_2_to_conif_3 [Type],0.023058910215755235,2,lty_5
NA,decid_2_to_decid_1 [Type],0.07381312013489683,2,lty_6
NA,decid_3_to_decid_1 [Type],0.0471173659026064,2,lty_6
NA,mixt_1_to_decid_1 [Type],0.08477933481625266,2,lty_6
NA,mixt_2_to_decid_1 [Type],0.034166896814777914,2,lty_6
NA,mixt_3_to_decid_1 [Type],0.0011855368720602444,2,lty_6
NA,conif_1_to_decid_1 [Type],0.00819685955944105,2,lty_6
NA,conif_2_to_decid_1 [Type],0.0018549450213388718,2,lty_6
NA,conif_3_to_decid_1 [Type],6.347192007293279e-4,2,lty_6
NA,decid_1_to_decid_2 [Type],0.08544768199615449,2,lty_6
NA,decid_3_to_decid_2 [Type],0.5253077613528434,2,lty_6
NA,mixt_1_to_decid_2 [Type],0.010362973965217348,2,lty_6
NA,mixt_2_to_decid_2 [Type],0.03494335252608971,2,lty_6
NA,mixt_3_to_decid_2 [Type],0.15264560031059848,2,lty_6
NA,conif_1_to_decid_2 [Type],0,2,lty_6
NA,conif_2_to_decid_2 [Type],7.415648035080658e-4,2,lty_6
NA,conif_3_to_decid_2 [Type],0.021811474265736153,2,lty_6
NA,decid_1_to_decid_3 [Type],0,2,lty_6
NA,decid_2_to_decid_3 [Type],0.01771733041171153,2,lty_6
NA,mixt_1_to_decid_3 [Type],0,2,lty_6
NA,mixt_2_to_decid_3 [Type],1.4993627792492248e-4,2,lty_6
NA,mixt_3_to_decid_3 [Type],0.01191937700633705,2,lty_6
NA,conif_1_to_decid_3 [Type],0,2,lty_6
NA,conif_2_to_decid_3 [Type],0,2,lty_6
NA,conif_3_to_decid_3 [Type],0.005727059503756959,2,lty_6
NA,decid_1_to_mixt_1 [Type],0.005924116398024704,2,lty_6
NA,decid_2_to_mixt_1 [Type],0.001224797896967167,2,lty_6
NA,decid_3_to_mixt_1 [Type],5.738222771226598e-4,2,lty_6
NA,mixt_2_to_mixt_1 [Type],0.20969138550378508,2,lty_6
NA,mixt_3_to_mixt_1 [Type],0.0011855368720602444,2,lty_6
NA,conif_1_to_mixt_1 [Type],0.5370899501137246,2,lty_6
NA,conif_2_to_mixt_1 [Type],0.07549624635078411,2,lty_6
NA,conif_3_to_mixt_1 [Type],0.08135500358319914,2,lty_6
NA,decid_1_to_mixt_2 [Type],0.002419249993642403,2,lty_6
NA,decid_2_to_mixt_2 [Type],0.0024275026672606614,2,lty_6
NA,decid_3_to_mixt_2 [Type],1.1473811064099948e-4,2,lty_6
NA,mixt_1_to_mixt_2 [Type],0.032086951166018896,2,lty_6
NA,mixt_3_to_mixt_2 [Type],0.3919965078673495,2,lty_6
NA,conif_1_to_mixt_2 [Type],0,2,lty_6
NA,conif_2_to_mixt_2 [Type],0.1661355781778875,2,lty_6
NA,conif_3_to_mixt_2 [Type],0.13031892186562144,2,lty_6
NA,decid_1_to_mixt_3 [Type],0,2,lty_6
NA,decid_2_to_mixt_3 [Type],4.707987102725575e-5,2,lty_6
NA,decid_3_to_mixt_3 [Type],0,2,lty_6
NA,mixt_1_to_mixt_3 [Type],0,2,lty_6
NA,mixt_2_to_mixt_3 [Type],0.014954395685808586,2,lty_6
NA,conif_1_to_mixt_3 [Type],0,2,lty_6
NA,conif_2_to_mixt_3 [Type],0.002226347845351695,2,lty_6
NA,conif_3_to_mixt_3 [Type],0.02246035561457782,2,lty_6
NA,decid_1_to_conif_1 [Type],0,2,lty_6
NA,decid_2_to_conif_1 [Type],0,2,lty_6
NA,decid_3_to_conif_1 [Type],0,2,lty_6
NA,mixt_1_to_conif_1 [Type],0,2,lty_6
NA,mixt_2_to_conif_1 [Type],1.4993627792492248e-4,2,lty_6
NA,mixt_3_to_conif_1 [Type],0,2,lty_6
NA,conif_2_to_conif_1 [Type],0.056841575770560704,2,lty_6
NA,conif_3_to_conif_1 [Type],0.08968126293825796,2,lty_6
NA,decid_1_to_conif_2 [Type],0,2,lty_6
NA,decid_2_to_conif_2 [Type],0,2,lty_6
NA,decid_3_to_conif_2 [Type],0,2,lty_6
NA,mixt_1_to_conif_2 [Type],0,2,lty_6
NA,mixt_2_to_conif_2 [Type],0.001650537549394815,2,lty_6
NA,mixt_3_to_conif_2 [Type],0.0011855368720602444,2,lty_6
NA,conif_1_to_conif_2 [Type],0.010256681389212985,2,lty_6
NA,conif_3_to_conif_2 [Type],0.16303667092685714,2,lty_6
NA,decid_1_to_conif_3 [Type],0,2,lty_6
NA,decid_2_to_conif_3 [Type],0,2,lty_6
NA,decid_3_to_conif_3 [Type],0,2,lty_6
NA,mixt_1_to_conif_3 [Type],0,2,lty_6
NA,mixt_2_to_conif_3 [Type],2.2491284911674292e-4,2,lty_6
NA,mixt_3_to_conif_3 [Type],0,2,lty_6
NA,conif_1_to_conif_3 [Type],0,2,lty_6
NA,conif_2_to_conif_3 [Type],0.012307013724842442,2,lty_6
NA,decid_2_to_decid_1 [Type],0.09171966531884279,2,lty_7
NA,decid_3_to_decid_1 [Type],0.05661136803947919,2,lty_7
NA,mixt_1_to_decid_1 [Type],0.05900980075981721,2,lty_7
NA,mixt_2_to_decid_1 [Type],0.035780870988595836,2,lty_7
NA,mixt_3_to_decid_1 [Type],0.006904570491792161,2,lty_7
NA,conif_1_to_decid_1 [Type],0,2,lty_7
NA,conif_2_to_decid_1 [Type],0.00574038171502278,2,lty_7
NA,conif_3_to_decid_1 [Type],0,2,lty_7
NA,decid_1_to_decid_2 [Type],0.09784471584481036,2,lty_7
NA,decid_3_to_decid_2 [Type],0.47172945620462525,2,lty_7
NA,mixt_1_to_decid_2 [Type],0.005891067462741706,2,lty_7
NA,mixt_2_to_decid_2 [Type],0.05522915316434274,2,lty_7
NA,mixt_3_to_decid_2 [Type],0.24277183398077162,2,lty_7
NA,conif_1_to_decid_2 [Type],0,2,lty_7
NA,conif_2_to_decid_2 [Type],0.0026972402460752054,2,lty_7
NA,conif_3_to_decid_2 [Type],0.0013976247221246796,2,lty_7
NA,decid_1_to_decid_3 [Type],0,2,lty_7
NA,decid_2_to_decid_3 [Type],0.019072761684430728,2,lty_7
NA,mixt_1_to_decid_3 [Type],0,2,lty_7
NA,mixt_2_to_decid_3 [Type],0.0022473880946346503,2,lty_7
NA,mixt_3_to_decid_3 [Type],0.04217371477884857,2,lty_7
NA,conif_1_to_decid_3 [Type],0,2,lty_7
NA,conif_2_to_decid_3 [Type],0,2,lty_7
NA,conif_3_to_decid_3 [Type],6.985680209863343e-4,2,lty_7
NA,decid_1_to_mixt_1 [Type],0.007588417251135793,2,lty_7
NA,decid_2_to_mixt_1 [Type],0.003153451555906961,2,lty_7
NA,decid_3_to_mixt_1 [Type],4.473272422440555e-4,2,lty_7
NA,mixt_2_to_mixt_1 [Type],0.19379028923122676,2,lty_7
NA,mixt_3_to_mixt_1 [Type],0.0022962142816650433,2,lty_7
NA,conif_1_to_mixt_1 [Type],0.5979848738963147,2,lty_7
NA,conif_2_to_mixt_1 [Type],0.07631246993441931,2,lty_7
NA,conif_3_to_mixt_1 [Type],0.08458270345397012,2,lty_7
NA,decid_1_to_mixt_2 [Type],0.0015983813296657212,2,lty_7
NA,decid_2_to_mixt_2 [Type],0.004410441560887213,2,lty_7
NA,decid_3_to_mixt_2 [Type],0,2,lty_7
NA,mixt_1_to_mixt_2 [Type],0.02603645208978378,2,lty_7
NA,mixt_3_to_mixt_2 [Type],0.23974895503120353,2,lty_7
NA,conif_1_to_mixt_2 [Type],0,2,lty_7
NA,conif_2_to_mixt_2 [Type],0.1468024097864974,2,lty_7
NA,conif_3_to_mixt_2 [Type],0.09996896391191712,2,lty_7
NA,decid_1_to_mixt_3 [Type],0,2,lty_7
NA,decid_2_to_mixt_3 [Type],0,2,lty_7
NA,decid_3_to_mixt_3 [Type],4.473272422440555e-4,2,lty_7
NA,mixt_1_to_mixt_3 [Type],0,2,lty_7
NA,mixt_2_to_mixt_3 [Type],0.01251135279723703,2,lty_7
NA,conif_1_to_mixt_3 [Type],0,2,lty_7
NA,conif_2_to_mixt_3 [Type],0,2,lty_7
NA,conif_3_to_mixt_3 [Type],0.0020971711304142993,2,lty_7
NA,decid_1_to_conif_1 [Type],0,2,lty_7
NA,decid_2_to_conif_1 [Type],0,2,lty_7
NA,decid_3_to_conif_1 [Type],0,2,lty_7
NA,mixt_1_to_conif_1 [Type],0,2,lty_7
NA,mixt_2_to_conif_1 [Type],4.3179759342903967e-4,2,lty_7
NA,mixt_3_to_conif_1 [Type],0,2,lty_7
NA,conif_2_to_conif_1 [Type],0.058262941756730524,2,lty_7
NA,conif_3_to_conif_1 [Type],0.1022996481076166,2,lty_7
NA,decid_1_to_conif_2 [Type],0,2,lty_7
NA,decid_2_to_conif_2 [Type],0,2,lty_7
NA,decid_3_to_conif_2 [Type],0,2,lty_7
NA,mixt_1_to_conif_2 [Type],0,2,lty_7
NA,mixt_2_to_conif_2 [Type],0.00415298558557986,2,lty_7
NA,mixt_3_to_conif_2 [Type],0,2,lty_7
NA,conif_1_to_conif_2 [Type],0.007604673102253656,2,lty_7
NA,conif_3_to_conif_2 [Type],0.19325469395427164,2,lty_7
NA,decid_1_to_conif_3 [Type],0,2,lty_7
NA,decid_2_to_conif_3 [Type],0,2,lty_7
NA,decid_3_to_conif_3 [Type],0,2,lty_7
NA,mixt_1_to_conif_3 [Type],0,2,lty_7
NA,mixt_2_to_conif_3 [Type],0.0013824095083386778,2,lty_7
NA,mixt_3_to_conif_3 [Type],0,2,lty_7
NA,conif_1_to_conif_3 [Type],0,2,lty_7
NA,conif_2_to_conif_3 [Type],0.02178613948566599,2,lty_7
NA,decid_2_to_decid_1 [Type],0.06079773961316082,2,lty_8
NA,decid_3_to_decid_1 [Type],0.06634673801462676,2,lty_8
NA,mixt_1_to_decid_1 [Type],0.036619329685811386,2,lty_8
NA,mixt_2_to_decid_1 [Type],0.049346522437433316,2,lty_8
NA,mixt_3_to_decid_1 [Type],0.002365340372866176,2,lty_8
NA,conif_1_to_decid_1 [Type],0.0014041663841803942,2,lty_8
NA,conif_2_to_decid_1 [Type],9.454478808486044e-4,2,lty_8
NA,conif_3_to_decid_1 [Type],1.7763567064377206e-4,2,lty_8
NA,decid_1_to_decid_2 [Type],0.11426578883646588,2,lty_8
NA,decid_3_to_decid_2 [Type],0.4056571554841162,2,lty_8
NA,mixt_1_to_decid_2 [Type],3.45721704368529e-4,2,lty_8
NA,mixt_2_to_decid_2 [Type],0.08037021570840908,2,lty_8
NA,mixt_3_to_decid_2 [Type],0.11751483370624183,2,lty_8
NA,conif_1_to_decid_2 [Type],0,2,lty_8
NA,conif_2_to_decid_2 [Type],0.007779266240629079,2,lty_8
NA,conif_3_to_decid_2 [Type],0.002667857132260032,2,lty_8
NA,decid_1_to_decid_3 [Type],0,2,lty_8
NA,decid_2_to_decid_3 [Type],0.013378224661614424,2,lty_8
NA,mixt_1_to_decid_3 [Type],0,2,lty_8
NA,mixt_2_to_decid_3 [Type],0.0015344051234550404,2,lty_8
NA,mixt_3_to_decid_3 [Type],0.009712111003682189,2,lty_8
NA,conif_1_to_decid_3 [Type],0,2,lty_8
NA,conif_2_to_decid_3 [Type],1.8901805291238194e-4,2,lty_8
NA,conif_3_to_decid_3 [Type],0,2,lty_8
NA,decid_1_to_mixt_1 [Type],0.009960977163762763,2,lty_8
NA,decid_2_to_mixt_1 [Type],0.0030148502114321074,2,lty_8
NA,decid_3_to_mixt_1 [Type],4.8181163962879303e-4,2,lty_8
NA,mixt_2_to_mixt_1 [Type],0.1514470177013647,2,lty_8
NA,mixt_3_to_mixt_1 [Type],0.006680389402660136,2,lty_8
NA,conif_1_to_mixt_1 [Type],0.6594177658990124,2,lty_8
NA,conif_2_to_mixt_1 [Type],0.039919835766865974,2,lty_8
NA,conif_3_to_mixt_1 [Type],0.01575465520193553,2,lty_8
NA,decid_1_to_mixt_2 [Type],8.387755355244719e-4,2,lty_8
NA,decid_2_to_mixt_2 [Type],0.00625714599768179,2,lty_8
NA,decid_3_to_mixt_2 [Type],9.638556456543768e-4,2,lty_8
NA,mixt_1_to_mixt_2 [Type],0.029291776287827864,2,lty_8
NA,mixt_3_to_mixt_2 [Type],0.41488979508981894,2,lty_8
NA,conif_1_to_mixt_2 [Type],0,2,lty_8
NA,conif_2_to_mixt_2 [Type],0.22633107948968312,2,lty_8
NA,conif_3_to_mixt_2 [Type],0.2176457626157393,2,lty_8
NA,decid_1_to_mixt_3 [Type],0,2,lty_8
NA,decid_2_to_mixt_3 [Type],9.039997469040273e-6,2,lty_8
NA,decid_3_to_mixt_3 [Type],2.4087679501549886e-4,2,lty_8
NA,mixt_1_to_mixt_3 [Type],0,2,lty_8
NA,mixt_2_to_mixt_3 [Type],0.011978211876520595,2,lty_8
NA,conif_1_to_mixt_3 [Type],0,2,lty_8
NA,conif_2_to_mixt_3 [Type],0.005021110785264016,2,lty_8
NA,conif_3_to_mixt_3 [Type],0.008204169294598218,2,lty_8
NA,decid_1_to_conif_1 [Type],0,2,lty_8
NA,decid_2_to_conif_1 [Type],0,2,lty_8
NA,decid_3_to_conif_1 [Type],0,2,lty_8
NA,mixt_1_to_conif_1 [Type],0,2,lty_8
NA,mixt_2_to_conif_1 [Type],2.635582809064063e-4,2,lty_8
NA,mixt_3_to_conif_1 [Type],0,2,lty_8
NA,conif_2_to_conif_1 [Type],0.03854281197760845,2,lty_8
NA,conif_3_to_conif_1 [Type],0.03176562883084888,2,lty_8
NA,decid_1_to_conif_2 [Type],0,2,lty_8
NA,decid_2_to_conif_2 [Type],0,2,lty_8
NA,decid_3_to_conif_2 [Type],0,2,lty_8
NA,mixt_1_to_conif_2 [Type],0,2,lty_8
NA,mixt_2_to_conif_2 [Type],0.0011985525797005847,2,lty_8
NA,mixt_3_to_conif_2 [Type],0,2,lty_8
NA,conif_1_to_conif_2 [Type],0.0056285625283201135,2,lty_8
NA,conif_3_to_conif_2 [Type],0.24915677952006843,2,lty_8
NA,decid_1_to_conif_3 [Type],0,2,lty_8
NA,decid_2_to_conif_3 [Type],0,2,lty_8
NA,decid_3_to_conif_3 [Type],0,2,lty_8
NA,mixt_1_to_conif_3 [Type],0,2,lty_8
NA,mixt_2_to_conif_3 [Type],3.114854336325745e-4,2,lty_8
NA,mixt_3_to_conif_3 [Type],0,2,lty_8
NA,conif_1_to_conif_3 [Type],0,2,lty_8
NA,conif_2_to_conif_3 [Type],0.023814078702753982,2,lty_8
NA,decid_2_to_decid_1 [Type],0.0604794548048978,2,lty_9
NA,decid_3_to_decid_1 [Type],0.09552114938201728,2,lty_9
NA,mixt_1_to_decid_1 [Type],0.05014484032776245,2,lty_9
NA,mixt_2_to_decid_1 [Type],0.04449815227776732,2,lty_9
NA,mixt_3_to_decid_1 [Type],0.0011084429787531214,2,lty_9
NA,conif_1_to_decid_1 [Type],0.003103990933576939,2,lty_9
NA,conif_2_to_decid_1 [Type],1.8097909839631665e-4,2,lty_9
NA,conif_3_to_decid_1 [Type],0,2,lty_9
NA,decid_1_to_decid_2 [Type],0.12141179453595607,2,lty_9
NA,decid_3_to_decid_2 [Type],0.3591504540406001,2,lty_9
NA,mixt_1_to_decid_2 [Type],0.002344669111328024,2,lty_9
NA,mixt_2_to_decid_2 [Type],0.08280721847994466,2,lty_9
NA,mixt_3_to_decid_2 [Type],0.0856470271626586,2,lty_9
NA,conif_1_to_decid_2 [Type],0,2,lty_9
NA,conif_2_to_decid_2 [Type],0.008541728481655908,2,lty_9
NA,conif_3_to_decid_2 [Type],0.0026333159601679146,2,lty_9
NA,decid_1_to_decid_3 [Type],0,2,lty_9
NA,decid_2_to_decid_3 [Type],0.015852201390516574,2,lty_9
NA,mixt_1_to_decid_3 [Type],0,2,lty_9
NA,mixt_2_to_decid_3 [Type],8.155732904426838e-4,2,lty_9
NA,mixt_3_to_decid_3 [Type],0.008157347972425066,2,lty_9
NA,conif_1_to_decid_3 [Type],0,2,lty_9
NA,conif_2_to_decid_3 [Type],0,2,lty_9
NA,conif_3_to_decid_3 [Type],0,2,lty_9
NA,decid_1_to_mixt_1 [Type],0.006900979562354359,2,lty_9
NA,decid_2_to_mixt_1 [Type],0.0030222084690439965,2,lty_9
NA,decid_3_to_mixt_1 [Type],5.491991260918594e-4,2,lty_9
NA,mixt_2_to_mixt_1 [Type],0.13312036273728922,2,lty_9
NA,mixt_3_to_mixt_1 [Type],0.008529731185110134,2,lty_9
NA,conif_1_to_mixt_1 [Type],0.5500229574267428,2,lty_9
NA,conif_2_to_mixt_1 [Type],0.037248183361075604,2,lty_9
NA,conif_3_to_mixt_1 [Type],0.004612874677862977,2,lty_9
NA,decid_1_to_mixt_2 [Type],0.0013763807725944988,2,lty_9
NA,decid_2_to_mixt_2 [Type],0.007709227078383507,2,lty_9
NA,decid_3_to_mixt_2 [Type],0.002198610208431595,2,lty_9
NA,mixt_1_to_mixt_2 [Type],0.03394861973037733,2,lty_9
NA,mixt_3_to_mixt_2 [Type],0.43711546870722673,2,lty_9
NA,conif_1_to_mixt_2 [Type],0,2,lty_9
NA,conif_2_to_mixt_2 [Type],0.2361781525158022,2,lty_9
NA,conif_3_to_mixt_2 [Type],0.27295144211498357,2,lty_9
NA,decid_1_to_mixt_3 [Type],0,2,lty_9
NA,decid_2_to_mixt_3 [Type],1.9344043487246054e-5,2,lty_9
NA,decid_3_to_mixt_3 [Type],1.8303285593046503e-4,2,lty_9
NA,mixt_1_to_mixt_3 [Type],0,2,lty_9
NA,mixt_2_to_mixt_3 [Type],0.012043691475468243,2,lty_9
NA,conif_1_to_mixt_3 [Type],0,2,lty_9
NA,conif_2_to_mixt_3 [Type],0.0032626514374290982,2,lty_9
NA,conif_3_to_mixt_3 [Type],0.008915482559605725,2,lty_9
NA,decid_1_to_conif_1 [Type],0,2,lty_9
NA,decid_2_to_conif_1 [Type],0,2,lty_9
NA,decid_3_to_conif_1 [Type],0,2,lty_9
NA,mixt_1_to_conif_1 [Type],0,2,lty_9
